Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P84077	6;6	ADP-ribosylation factor 1;ADP-ribosylation factor 3	ARF1;ARF3	2	6	20.4	181;181	44.848	23847000	10	695	738
P61221	10	ATP-binding cassette sub-family E member 1	ABCE1	1	10	22.9	599	68.112	8712800	10	696	693
P61224	5;4;4	Ras-related protein Rap-1b;Ras-related protein Rap-1A;Ras-related protein Rap-1b-like protein	RAP1B;RAP1A	3	5	33.2	184;184;184	34.517	10547000	5	697	3079
P61247	6	40S ribosomal protein S3a	RPS3A	1	6	27.3	264	38.684	20806000	7	698	73
Q9UNX3	4;4	60S ribosomal protein L26-like 1;60S ribosomal protein L26	RPL26L1;RPL26	2	4	22.1	145;145	24.103	16247000	4	699	756
P61289	3	Proteasome activator complex subunit 3	PSME3	1	3	13.8	254	21.237	2683300	3	700	3180
P61313	5	60S ribosomal protein L15	RPL15	1	5	25.0	204	35.761	13497000	7	701	1794
P61353	4	60S ribosomal protein L27	RPL27	1	4	36.0	136	25.097	14675000	5	702	4390
P61457	3	Pterin-4-alpha-carbinolamine dehydratase	PCBD1	1	3	29.8	104	18.14	3217300	3	703	594
P61513	2;1	60S ribosomal protein L37a;Putative 60S ribosomal protein L37a-like protein	RPL37A;RPL37AP8	2	2	28.3	92;93	11.602	3723700	2	704	5702
P61604	3	10 kDa heat shock protein, mitochondrial	HSPE1	1	3	35.3	102	21.869	23564000	5	705	6089
P61758	3	Prefoldin subunit 3	VBP1	1	3	21.3	197	19.811	3535900	3	706	1856
P61803	2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	DAD1	1	2	19.5	113	17.122	1258600	2	707	86
P61970	3	Nuclear transport factor 2	NUTF2	1	3	52.0	127	20.296	3034400	3	708	80
P61978	11	Heterogeneous nuclear ribonucleoprotein K	HNRNPK	1	11	30.9	463	78.317	44742000	14	709	2457
P61981	3	14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed	YWHAG	1	3	17.4	247	23.117	4562900	4	710	1038
P62081	7	40S ribosomal protein S7	RPS7	1	7	47.9	194	53.186	38004000	10	711	238
P62136	2;1	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit;Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	PPP1CA;PPP1CC	2	2	14.2	330;323	11.447	2133100	2	712	213
P62140	9	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	PPP1CB	1	9	18.3	327	94.844	19356000	9	713	87
P62191	6	26S protease regulatory subunit 4	PSMC1	1	6	18.9	440	43.304	12452000	6	714	559
P62195	5	26S protease regulatory subunit 8	PSMC5	1	5	15.8	406	37.315	4981600	5	715	1318
P62241	8	40S ribosomal protein S8	RPS8	1	8	45.7	208	57.919	33770000	9	716	90
P62244	2	40S ribosomal protein S15a	RPS15A	1	2	17.7	130	13.847	3753700	2	717	2640
P62249	8	40S ribosomal protein S16	RPS16	1	8	52.1	146	49.837	24147000	8	718	389
P62256	1	Ubiquitin-conjugating enzyme E2 H	UBE2H	1	1	8.2	183	6.9274	753820	1	719	2625
P62258	10	14-3-3 protein epsilon	YWHAE	1	10	42.0	255	84.681	60500000	13	720	15
P62263	4	40S ribosomal protein S14	RPS14	1	4	36.4	151	31.955	16132000	4	721	106
P62266	1	40S ribosomal protein S23	RPS23	1	1	7.7	143	6.8824	3623600	1	722	5790
P62269	6	40S ribosomal protein S18	RPS18	1	6	38.2	152	43.847	19434000	7	723	192
P62277	4	40S ribosomal protein S13	RPS13	1	4	29.1	151	24.258	21575000	6	724	2303
P62280	5	40S ribosomal protein S11	RPS11	1	5	34.2	158	31.949	9433200	5	725	1092
P62304	1	Small nuclear ribonucleoprotein E	SNRPE	1	1	12.0	92	6.4029	1905800	2	726	6147
P62310	1	U6 snRNA-associated Sm-like protein LSm3	LSM3	1	1	11.8	102	7.1826	919760	1	727	2079
P62314	4	Small nuclear ribonucleoprotein Sm D1	SNRPD1	1	4	37.0	119	26.682	13751000	4	728	1547
P62316	1	Small nuclear ribonucleoprotein Sm D2	SNRPD2	1	1	8.5	118	6.7917	738630	1	729	4486
P62318	1	Small nuclear ribonucleoprotein Sm D3	SNRPD3	1	1	7.9	126	6.8617	1976400	1	730	5796
P62330	2	ADP-ribosylation factor 6	ARF6	1	2	16.6	175	14.184	2051000	3	731	1891
P62333	5	26S protease regulatory subunit 10B	PSMC6	1	5	16.7	389	31.411	3646100	5	732	365
P62424	6	60S ribosomal protein L7a	RPL7A	1	6	24.4	266	37.711	11511000	7	733	201
Q15907	7;7;1	Ras-related protein Rab-11B;Ras-related protein Rab-11A	RAB11B;RAB11A	3	7	33.9	218;216;213	46.499	9278700	7	734	258
P62495	5	Eukaryotic peptide chain release factor subunit 1	ETF1	1	5	14.9	437	32.859	3793500	5	735	2178
P62701	5	40S ribosomal protein S4, X isoform	RPS4X	1	5	16.0	263	33.246	22210000	6	736	1204
P67775	5;5	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	PPP2CA;PPP2CB	2	5	19.7	309;309	38.127	6912600	5	737	696
P62750	4	60S ribosomal protein L23a	RPL23A	1	4	30.8	156	27.866	13404000	4	738	1899
P62753	4	40S ribosomal protein S6	RPS6	1	4	20.9	249	31.056	10374000	5	739	2063
P62805	4	Histone H4	HIST1H4A	1	4	37.9	103	23.444	13147000	3	740	973
P62820	1;0	Ras-related protein Rab-1A;Putative Ras-related protein Rab-1C	RAB1A;RAB1C	2	1	10.2	205;201	7.4189	1592900	1	741	1276
P62826	5	GTP-binding nuclear protein Ran	RAN	1	5	24.5	216	38.823	37356000	11	742	1887
P62829	2	60S ribosomal protein L23	RPL23	1	2	20.0	140	13.143	6024000	2	743	1202
P62841	2	40S ribosomal protein S15	RPS15	1	2	26.9	145	11.36	6834900	4	744	1186
P62847	2	40S ribosomal protein S24	RPS24	1	2	20.3	133	14.105	4852300	2	745	5684
P62851	4	40S ribosomal protein S25	RPS25	1	4	29.6	125	25.027	19640000	5	746	35
P62854	2;1	40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1	RPS26;RPS26P11	2	2	20.9	115;115	10.948	5191500	2	747	855
P62857	2	40S ribosomal protein S28	RPS28	1	2	30.4	69	14.276	3507200	3	748	1305
P62861	1	40S ribosomal protein S30	FAU	1	1	7.5	133	6.841	3537900	1	749	1989
P62873	3;2;2;1	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1;Guanine nucleotide-binding protein subunit beta-4;Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	GNB1;GNB4;GNB2	4	3	9.7	340;340;340;340	20.785	3744600	2	750	3587
P62888	4	60S ribosomal protein L30	RPL30	1	4	34.8	115	29.845	9203600	4	751	3347
Q59GN2	1;1	Putative 60S ribosomal protein L39-like 5;60S ribosomal protein L39	RPL39P5;RPL39	2	1	19.6	51;51	7.8742	1898100	1	752	4823
P62906	7	60S ribosomal protein L10a	RPL10A	1	7	33.6	217	40.152	16265000	6	753	570
P62910	3	60S ribosomal protein L32	RPL32	1	3	27.4	135	23.73	5067100	5	754	1439
P62913	3	60S ribosomal protein L11	RPL11	1	3	20.2	178	23.899	10687000	3	755	3437
P62917	5	60S ribosomal protein L8	RPL8	1	5	32.7	257	36.491	15939000	5	756	485
P62937	7;2;2;2;2;2;2;1	Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed	PPIA	8	7	57.6	165;164;164;164;164;164;164;164	60.856	115140000	18	757	1765
P62942	1	Peptidyl-prolyl cis-trans isomerase FKBP1A	FKBP1A	1	1	13.0	108	7.7192	767940	1	758	2550
P62979	5;4;4;4;4	Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40;Polyubiquitin-B;Ubiquitin;Polyubiquitin-C;Ubiquitin	RPS27A;UBA52;UBB;UBC	5	5	42.3	156;156;128;229;685	48.561	65886000	6	759	1207
P62995	1	Transformer-2 protein homolog beta	TRA2B	1	1	4.9	288	6.4592	1419400	1	760	2143
P63000	3;2;1	Ras-related C3 botulinum toxin substrate 1;Ras-related C3 botulinum toxin substrate 3	RAC1;RAC3	3	3	17.2	192;192;192	20.064	2618900	3	761	596
P63010	5;2	AP-2 complex subunit beta	AP2B1	2	5	5.8	937;949	29.75	3384400	5	762	435
P63104	6	14-3-3 protein zeta/delta	YWHAZ	1	6	28.6	245	54.315	31043000	8	763	1038
P63173	4	60S ribosomal protein L38	RPL38	1	4	35.7	70	30.56	12711000	6	764	2850
P63208	3	S-phase kinase-associated protein 1	SKP1	1	3	25.8	163	21.069	4048200	3	765	3928
P63220	2	40S ribosomal protein S21	RPS21	1	2	28.9	83	16.668	3873700	2	766	4257
P63241	7;4;4	Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-2;Eukaryotic translation initiation factor 5A-1-like	EIF5A;EIF5A2;EIF5AL1	3	7	45.5	154;153;154	94.351	107310000	15	767	3192
P63244	11	Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed	GNB2L1	1	11	55.2	317	76.526	26024000	12	768	139
P63261	1	Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed	ACTG1	1	1	4.5	375	9.8747	45069000	2	769	193
P63279	1	SUMO-conjugating enzyme UBC9	UBE2I	1	1	6.3	158	6.2156	1049500	1	770	2491
P63313	1	Thymosin beta-10	TMSB10	1	1	31.8	44	7.2493	6877500	1	771	95
P67809	7;4;4	Nuclease-sensitive element-binding protein 1;Y-box-binding protein 2;Y-box-binding protein 3	YBX1;YBX2;YBX3	3	7	27.5	324;364;372	49.325	14686000	8	772	1233
P67812	1	Signal peptidase complex catalytic subunit SEC11A	SEC11A	1	1	5.0	179	5.6837	646890	1	773	2087
P67870	2	Casein kinase II subunit beta	CSNK2B	1	2	11.6	215	13.067	1707900	2	774	1883
P68133	1;1;1;1	Actin, alpha skeletal muscle;Actin, alpha cardiac muscle 1;Actin, gamma-enteric smooth muscle;Actin, aortic smooth muscle	ACTA1;ACTC1;ACTG2;ACTA2	4	1	4.2	377;377;376;377	9.3609	38216000	3	776	193
P68036	4;2	Ubiquitin-conjugating enzyme E2 L3	UBE2L3	2	4	51.9	154;154	31.421	5610100	5	777	2450
P68104	13;12	Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3	EEF1A1;EEF1A1P5	2	13	27.7	462;462	143.49	337280000	37	778	816
P68363	3;0;0	Tubulin alpha-1B chain	TUBA1B	3	3	0.0	451;446;241	34.262	31218000	5	779	184
P68366	2	Tubulin alpha-4A chain	TUBA4A	1	2	5.4	448	12.392	2270700	2	780	184
P68371	17	Tubulin beta-4B chain	TUBB4B	1	17	2.7	445	224.93	300010000	44	781	382
P68400	5;4	Casein kinase II subunit alpha;Casein kinase II subunit alpha 3	CSNK2A1;CSNK2A3	2	5	21.0	391;391	35.491	6885800	5	782	1698
P68402	3	Platelet-activating factor acetylhydrolase IB subunit beta	PAFAH1B2	1	3	21.0	229	19.804	4943700	4	783	1446
Q71DI3	1;1;1;1	Histone H3.2;Histone H3.1t;Histone H3.3;Histone H3.1	HIST2H3A;HIST3H3;H3F3A;HIST1H3A	4	1	5.1	136;136;136;136	5.7216	2812400	1	784	1349
P69849	1;1;1	Nodal modulator 3;Nodal modulator 1;Nodal modulator 2	NOMO3;NOMO1;NOMO2	3	1	0.9	1222;1222;1267	7.2759	527140	1	785	1330
P78310	1	Coxsackievirus and adenovirus receptor	CXADR	1	1	3.3	365	6.694	1246500	1	786	5861
P78344	6	Eukaryotic translation initiation factor 4 gamma 2	EIF4G2	1	6	6.3	907	38.661	3968600	6	787	526
P78346	1	Ribonuclease P protein subunit p30	RPP30	1	1	4.9	268	7.922	554730	1	788	2297
P78347	4	General transcription factor II-I	GTF2I	1	4	6.8	998	24.483	3354000	4	789	1299
P78371	13	T-complex protein 1 subunit beta	CCT2	1	13	39.8	535	90.229	19881000	14	790	1179
P78406	1	mRNA export factor	RAE1	1	1	4.1	368	11.84	1087300	1	791	2343
P78417	5	Glutathione S-transferase omega-1	GSTO1	1	5	22.0	241	28.933	5742900	5	792	1228
P78527	12	DNA-dependent protein kinase catalytic subunit	PRKDC	1	12	2.7	4128	68.72	8873400	11	793	36
P80723	1	Brain acid soluble protein 1	BASP1	1	1	12.3	227	6.0975	710380	1	794	11
P82650	2	28S ribosomal protein S22, mitochondrial	MRPS22	1	2	9.4	360	11.454	1501900	2	795	2741
P82932	1	28S ribosomal protein S6, mitochondrial	MRPS6	1	1	6.4	125	5.8616	428110	1	796	6503
P82979	2	SAP domain-containing ribonucleoprotein	SARNP	1	2	9.0	210	11.854	1795700	2	797	542
P83731	4	60S ribosomal protein L24	RPL24	1	4	25.5	157	25.702	6952200	5	798	254
P84085	1	ADP-ribosylation factor 5	ARF5	1	1	7.8	180	8.1361	964660	1	799	738
P84090	1	Enhancer of rudimentary homolog	ERH	1	1	10.6	104	12.791	4288200	1	800	5069
P84098	2	60S ribosomal protein L19	RPL19	1	2	13.3	196	13.211	5981400	2	801	3694
P84103	1	Serine/arginine-rich splicing factor 3	SRSF3	1	1	5.5	164	6.5672	4105600	1	802	163
P98175	1	RNA-binding protein 10	RBM10	1	1	1.6	930	5.8811	492190	1	803	2136
P98179	3	RNA-binding protein 3	RBM3	1	3	21.0	157	21.011	3683400	3	804	2166
P99999	5;1	Cytochrome c	CYCS	2	5	41.9	105;105	36.189	7268900	6	805	98
Q00325	3	Phosphate carrier protein, mitochondrial	SLC25A3	1	3	10.8	362	19.948	6823900	3	806	2248
Q00341	7	Vigilin	HDLBP	1	7	7.9	1268	49.595	3882000	7	807	527
Q00610	50	Clathrin heavy chain 1	CLTC	1	50	34.9	1675	323.31	146180000	58	808	78
Q00653	3	Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit	NFKB2	1	3	6.1	900	18.721	2266600	3	809	342
Q00688	4	Peptidyl-prolyl cis-trans isomerase FKBP3	FKBP3	1	4	21.4	224	24.318	5782300	5	810	635
Q00796	2	Sorbitol dehydrogenase	SORD	1	2	10.1	357	11.837	1683100	2	811	1360
Q00839	10	Heterogeneous nuclear ribonucleoprotein U	HNRNPU	1	10	19.5	825	78.385	59453000	16	812	1409
Q008S8	1	Epithelial cell-transforming sequence 2 oncogene-like	ECT2L	1	1	1.0	904	5.6023	469110	1	813	2493
Q01081	1	Splicing factor U2AF 35 kDa subunit	U2AF1	1	1	7.5	240	7.401	1948100	1	814	6402
Q01082	5	Spectrin beta chain, non-erythrocytic 1	SPTBN1	1	5	1.9	2364	35.902	4122200	5	815	1061
Q01085	1	Nucleolysin TIAR	TIAL1	1	1	2.7	375	6.5446	506470	1	816	2578
Q01105	5;4	Protein SET;Protein SETSIP	SET;SETSIP	2	5	22.8	290;302	41.109	27462000	6	817	1286
Q01130	2;2	Serine/arginine-rich splicing factor 2;Serine/arginine-rich splicing factor 8	SRSF2;SRSF8	2	2	6.8	221;282	11.519	1431900	2	818	5855
Q01469	1	Fatty acid-binding protein, epidermal	FABP5	1	1	6.7	135	7.3391	1998700	1	819	552
Q01518	5	Adenylyl cyclase-associated protein 1	CAP1	1	5	12.2	475	31.298	6503000	6	820	348
Q01813	15;1	ATP-dependent 6-phosphofructokinase, platelet type	PFKP	2	15	26.9	784;780	104.87	29702000	19	821	7
Q01844	2	RNA-binding protein EWS	EWSR1	1	2	3.5	656	12.517	2360700	2	822	56
Q01970	1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	PLCB3	1	1	1.3	1234	7.2796	709530	1	823	5027
Q02543	4	60S ribosomal protein L18a	RPL18A	1	4	24.4	176	25.602	9844000	4	824	954
Q02790	8	Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed	FKBP4	1	8	23.5	459	50.853	7291300	8	825	630
Q02818	2	Nucleobindin-1	NUCB1	1	2	5.9	461	14.263	2049100	2	826	903
Q02878	9	60S ribosomal protein L6	RPL6	1	9	32.6	288	61.281	38466000	11	827	251
Q02880	2;1	DNA topoisomerase 2-beta;DNA topoisomerase 2-alpha	TOP2B;TOP2A	2	2	1.4	1626;1531	14.107	1019200	1	828	1461
Q02978	2	Mitochondrial 2-oxoglutarate/malate carrier protein	SLC25A11	1	2	8.0	314	16.102	1004700	2	829	47
Q03135	2	Caveolin-1	CAV1	1	2	19.7	178	11.744	4834200	2	830	2820
Q03169	1	Tumor necrosis factor alpha-induced protein 2	TNFAIP2	1	1	1.7	654	6.9705	691190	1	831	6092
Q03252	4	Lamin-B2	LMNB2	1	4	7.3	620	26.221	2807100	4	832	402
Q04637	10	Eukaryotic translation initiation factor 4 gamma 1	EIF4G1	1	10	8.8	1599	66.222	10718000	10	833	37
Q04760	5	Lactoylglutathione lyase	GLO1	1	5	33.2	184	58.284	19790000	7	834	796
Q04837	3	Single-stranded DNA-binding protein, mitochondrial	SSBP1	1	3	27.7	148	23.24	5239900	4	835	1057
Q04917	3	14-3-3 protein eta	YWHAH	1	3	15.9	246	21.771	2718800	3	836	619
Q05639	3	Elongation factor 1-alpha 2	EEF1A2	1	3	13.8	463	19.639	18629000	4	837	1311
Q06210	6;1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	GFPT1	2	6	12.9	699;682	42.204	4050700	6	838	582
Q06323	5	Proteasome activator complex subunit 1	PSME1	1	5	22.9	249	30.98	4564800	5	839	450
Q06587	1	E3 ubiquitin-protein ligase RING1	RING1	1	1	2.7	406	6.2911	546070	1	840	5748
Q06830	8	Peroxiredoxin-1	PRDX1	1	8	28.1	199	60.097	72090000	13	841	533
Q07020	5	60S ribosomal protein L18	RPL18	1	5	30.9	188	70.16	19254000	5	842	2060
Q07021	5	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1QBP	1	5	30.5	282	37.899	16086000	7	843	181
Q07157	2	Tight junction protein ZO-1	TJP1	1	2	1.8	1748	16.809	1727900	2	844	1169
Q07666	2	KH domain-containing, RNA-binding, signal transduction-associated protein 1	KHDRBS1	1	2	7.7	443	12.264	3780600	2	845	1021
Q07817	1	Bcl-2-like protein 1	BCL2L1	1	1	4.3	233	7.8277	828460	1	846	1506
Q07866	2	Kinesin light chain 1	KLC1	1	2	4.4	573	15.739	1313600	2	847	4346
Q07955	6	Serine/arginine-rich splicing factor 1	SRSF1	1	6	25.8	248	40.163	9789700	7	848	714
Q07960	1	Rho GTPase-activating protein 1	ARHGAP1	1	1	3.4	439	6.1871	492510	1	849	2904
Q08211	23	ATP-dependent RNA helicase A	DHX9	1	23	24.2	1270	159.1	39838000	25	850	12
Q08257	1	Quinone oxidoreductase	CRYZ	1	1	3.3	329	5.9638	488590	1	851	5934
Q08945	1	FACT complex subunit SSRP1	SSRP1	1	1	1.6	709	6.271	826110	1	852	1747
Q08J23	6	tRNA (cytosine(34)-C(5))-methyltransferase	NSUN2	1	6	11.0	767	37.323	4798900	6	853	1822
Q09028	7	Histone-binding protein RBBP4	RBBP4	1	7	21.6	425	43.855	9091000	7	854	1137
Q09666	55	Neuroblast differentiation-associated protein AHNAK	AHNAK	1	55	21.4	5890	323.31	58947000	55	855	97
Q10471	4	Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form	GALNT2	1	4	12.3	571	30.237	5041100	5	856	1369
Q12765	1	Secernin-1	SCRN1	1	1	4.6	414	5.749	727010	1	857	785
Q12792	4	Twinfilin-1	TWF1	1	4	19.1	350	22.966	2672900	4	858	2708
Q12797	5	Aspartyl/asparaginyl beta-hydroxylase	ASPH	1	5	10.2	758	36.127	5202900	5	859	2012
Q12849	3	G-rich sequence factor 1	GRSF1	1	3	6.5	480	21.836	1655000	3	860	3507
Q12904	3	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2	AIMP1	1	3	15.4	312	19.292	3100100	4	861	2023
Q12905	6	Interleukin enhancer-binding factor 2	ILF2	1	6	27.4	390	38.128	7811700	5	862	2490
Q12906	10;1	Interleukin enhancer-binding factor 3	ILF3	2	10	13.6	894;672	67.939	9065800	9	863	637
Q12907	3	Vesicular integral-membrane protein VIP36	LMAN2	1	3	13.8	356	20.269	4000700	3	864	824
Q12931	8	Heat shock protein 75 kDa, mitochondrial	TRAP1	1	8	12.6	704	50.932	5534900	7	865	167
Q12996	1	Cleavage stimulation factor subunit 3	CSTF3	1	1	2.2	717	7.4114	734330	1	866	3511
Q13011	1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	ECH1	1	1	3.0	328	6.7025	1295900	1	867	6648
Q13045	2	Protein flightless-1 homolog	FLII	1	2	1.4	1269	12.862	1028300	2	868	103
Q13126	2	S-methyl-5-thioadenosine phosphorylase	MTAP	1	2	14.1	283	14.923	2824800	2	869	1253
Q13131	1	5-AMP-activated protein kinase catalytic subunit alpha-1	PRKAA1	1	1	3.0	559	5.7967	455220	1	870	4386
Q13148	4	TAR DNA-binding protein 43	TARDBP	1	4	13.8	414	28.201	9821500	4	871	1958
Q13151	3	Heterogeneous nuclear ribonucleoprotein A0	HNRNPA0	1	3	18.4	305	18.962	6847700	3	872	2094
Q13155	3	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	AIMP2	1	3	16.9	320	19.957	2763100	4	873	861
Q13162	4	Peroxiredoxin-4	PRDX4	1	4	19.6	271	26.408	3169400	4	874	3098
Q13177	7;2;2	Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34	PAK2	3	7	17.9	524;545;559	40.122	4655700	7	875	404
Q13185	5;1	Chromobox protein homolog 3	CBX3	2	5	27.9	183;191	30.278	4798000	4	876	695
Q13200	9	26S proteasome non-ATPase regulatory subunit 2	PSMD2	1	9	13.1	908	59.727	10715000	11	877	613
Q13242	1	Serine/arginine-rich splicing factor 9	SRSF9	1	1	5.0	221	5.7242	722550	1	878	3258
Q13243	2;1	Serine/arginine-rich splicing factor 5;Serine/arginine-rich splicing factor 4	SRSF5;SRSF4	2	2	4.0	272;494	12.907	3743600	2	879	2169
Q13247	1	Serine/arginine-rich splicing factor 6	SRSF6	1	1	2.6	344	5.6451	1330600	1	880	3670
Q13263	6	Transcription intermediary factor 1-beta	TRIM28	1	6	10.7	835	52.768	9240200	7	881	109
Q13283	6	Ras GTPase-activating protein-binding protein 1	G3BP1	1	6	20.8	466	37.899	13515000	7	882	2017
Q13310	2	Polyadenylate-binding protein 4	PABPC4	1	2	3.7	644	11.843	1570300	2	883	294
Q13347	5	Eukaryotic translation initiation factor 3 subunit I	EIF3I	1	5	24.9	325	38.57	6002200	5	884	987
Q15819	2;2	Ubiquitin-conjugating enzyme E2 variant 2;Ubiquitin-conjugating enzyme E2 variant 1	UBE2V2;UBE2V1	2	2	13.8	145;147	13.01	2537000	2	885	3713
Q13427	1	Peptidyl-prolyl cis-trans isomerase G	PPIG	1	1	1.6	754	6.2247	477200	1	886	6307
Q13435	4	Splicing factor 3B subunit 2	SF3B2	1	4	5.3	895	23.932	2698600	4	887	58
Q13442	3	28 kDa heat- and acid-stable phosphoprotein	PDAP1	1	3	21.5	181	23.051	2993900	3	888	2512
Q13501	7	Sequestosome-1	SQSTM1	1	7	28.4	440	45.129	8081500	7	889	702
Q13509	5	Tubulin beta-3 chain	TUBB3	1	5	11.8	450	34.301	12086000	5	890	242
Q13547	1	Histone deacetylase 1	HDAC1	1	1	1.9	482	7.3165	557590	1	891	6727
Q13561	3	Dynactin subunit 2	DCTN2	1	3	8.0	401	18.889	1474400	3	892	4010
Q13564	1	NEDD8-activating enzyme E1 regulatory subunit	NAE1	1	1	3.0	534	8.8323	631300	1	893	1965
Q13618	1	Cullin-3	CUL3	1	1	1.6	768	8.9278	542780	1	894	5200
Q13724	1	Mannosyl-oligosaccharide glucosidase	MOGS	1	1	1.8	837	8.7353	908910	1	895	2183
Q13740	1	CD166 antigen	ALCAM	1	1	4.1	583	6.4198	645430	1	896	684
Q13813	15	Spectrin alpha chain, non-erythrocytic 1	SPTAN1	1	15	7.1	2472	110.39	11248000	15	897	33
Q13838	7;3	Spliceosome RNA helicase DDX39B	DDX39B	2	7	25.5	428;427	53.115	9516100	7	898	263
Q9BVA1	3;3	Tubulin beta-2B chain;Tubulin beta-2A chain	TUBB2B;TUBB2A	2	3	11.5	445;445	17.974	2213000	3	899	242
Q13907	1	Isopentenyl-diphosphate Delta-isomerase 1	IDI1	1	1	5.3	227	7.4927	735260	1	900	175
Q14008	1	Cytoskeleton-associated protein 5	CKAP5	1	1	0.4	2032	5.6551	598000	1	901	3628
Q14011	1	Cold-inducible RNA-binding protein	CIRBP	1	1	8.1	172	7.3328	1038700	1	902	2173
Q14019	3	Coactosin-like protein	COTL1	1	3	25.4	142	22.285	3074600	3	903	759
Q14103	5	Heterogeneous nuclear ribonucleoprotein D0	HNRNPD	1	5	17.7	355	36.142	13917000	8	904	1682
Q14108	2	Lysosome membrane protein 2	SCARB2	1	2	9.0	478	12.796	1508500	2	905	784
Q14116	2	Interleukin-18	IL18	1	2	17.6	193	12.296	1927900	2	906	4445
Q15424	1;1	Scaffold attachment factor B1;Scaffold attachment factor B2	SAFB;SAFB2	2	1	1.1	915;953	5.9711	0	1	907	3001
Q14152	12	Eukaryotic translation initiation factor 3 subunit A	EIF3A	1	12	9.7	1382	78.033	8529700	11	908	315
Q14157	2	Ubiquitin-associated protein 2-like	UBAP2L	1	2	2.7	1087	12.707	2114800	2	909	249
Q14195	3	Dihydropyrimidinase-related protein 3	DPYSL3	1	3	9.1	570	17.959	1935000	3	910	2397
Q14204	37	Cytoplasmic dynein 1 heavy chain 1	DYNC1H1	1	37	11.3	4646	234.43	30459000	37	911	132
Q14240	1	Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed	EIF4A2	1	1	3.7	407	7.2465	670270	1	912	2243
Q14247	7	Src substrate cortactin	CTTN	1	7	15.6	550	42.19	6551600	7	913	3885
Q14254	1	Flotillin-2	FLOT2	1	1	3.5	428	7.4823	668570	1	914	5079
Q14257	1	Reticulocalbin-2	RCN2	1	1	5.0	317	5.6135	1808900	1	915	6394
Q14258	4	E3 ubiquitin/ISG15 ligase TRIM25	TRIM25	1	4	7.0	630	24.304	2419400	3	916	1757
Q14315	12	Filamin-C	FLNC	1	12	6.6	2725	83.066	10090000	12	917	129
Q14444	5	Caprin-1	CAPRIN1	1	5	8.6	709	29.607	10090000	5	918	3818
Q14498	3	RNA-binding protein 39	RBM39	1	3	7.9	530	19.75	1899500	3	919	897
Q14566	8	DNA replication licensing factor MCM6	MCM6	1	8	12.3	821	58.928	5938000	8	920	814
Q14694	1	Ubiquitin carboxyl-terminal hydrolase 10	USP10	1	1	1.3	798	5.849	409140	1	921	3881
Q14697	20	Neutral alpha-glucosidase AB	GANAB	1	20	30.6	944	141.97	40213000	26	922	336
Q14739	2	Lamin-B receptor	LBR	1	2	4.9	615	13.446	1436900	2	923	1520
Q14839	3;2;1	Chromodomain-helicase-DNA-binding protein 4;Chromodomain-helicase-DNA-binding protein 3	CHD4;CHD3	3	3	2.4	1912;2000;1954	19.552	2261900	3	924	2408
Q14847	1	LIM and SH3 domain protein 1	LASP1	1	1	5.0	261	11.449	2553400	1	925	2189
Q14914	1	Prostaglandin reductase 1	PTGR1	1	1	2.4	329	6.5472	1243400	2	926	4201
Q14956	1	Transmembrane glycoprotein NMB	GPNMB	1	1	2.6	572	5.6964	1050500	1	927	584
