Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
Q92530	Q92530	1	1	1	Proteasome inhibitor PI31 subunit	PSMF1	sp|Q92530|PSMF1_HUMAN Proteasome inhibitor PI31 subunit OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=2	1	1	1	1	4.4	4.4	4.4	29.816	271	271	0.0016863	6.0992	431970	1	1073	291	True	294	309	328	328		
Q92544	Q92544	1	1	1	Transmembrane 9 superfamily member 4	TM9SF4	sp|Q92544|TM9S4_HUMAN Transmembrane 9 superfamily member 4 OS=Homo sapiens OX=9606 GN=TM9SF4 PE=1 SV=2	1	1	1	1	3.0	3.0	3.0	74.518	642	642	0.0	7.883	885650	1	1074	2732	True	2780	2953	3164	3164		
Q92598	Q92598	6	5	5	Heat shock protein 105 kDa	HSPH1	sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1	1	6	5	5	9.4	7.8	7.8	96.864	858	858	0.0	33.299	3204300	5	1075	1582;1787;2486;2870;3531;3722	True;False;True;True;True;True	1614;1825;2531;2920;3592;3806	1707;1925;2689;3111;3809;4037	1825;2057;2882;3338;4072;4312	1825;2057;2882;3338;4072;4312		
Q92616	Q92616	8	8	8	Translational activator GCN1	GCN1L1	sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=7	1	8	8	8	4.0	4.0	4.0	292.71	2671	2671	0.0	52.033	5047300	8	1076	647;1346;2443;2588;3454;3457;4472;5046	True;True;True;True;True;True;True;True	655;1371;2487;2634;3514;3517;4570;5151	692;1453;2641;2804;3727;3730;4843;5465	739;1553;2831;3005;3982;3985;5166;5857	739;1553;2831;3005;3982;3985;5166;5857		
Q92621	Q92621	2	2	2	Nuclear pore complex protein Nup205	NUP205	sp|Q92621|NU205_HUMAN Nuclear pore complex protein Nup205 OS=Homo sapiens OX=9606 GN=NUP205 PE=1 SV=3	1	2	2	2	1.1	1.1	1.1	227.92	2012	2012	0.0	12.935	1357800	2	1077	1069;3194	True;True	1087;3251	1152;3460	1232;3704	1232;3704		
Q92688	Q92688	6	4	4	Acidic leucine-rich nuclear phosphoprotein 32 family member B	ANP32B	sp|Q92688|AN32B_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens OX=9606 GN=ANP32B PE=1 SV=1	1	6	4	4	28.7	17.1	17.1	28.787	251	251	0.0	25.19	6463900	4	1078	1299;2494;3167;3254;3355;4433	True;True;True;False;True;False	1323;2539;3224;3312;3415;4531	1405;2697;3433;3521;3628;4801	1503;2890;3673;3768;3879;5121	1503;2890;3673;3768;3879;5121		
Q92734	Q92734	4	4	4	Protein TFG	TFG	sp|Q92734|TFG_HUMAN Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2	1	4	4	4	16.2	16.2	16.2	43.447	400	400	0.0	24.377	3769700	4	1079	2668;3199;3270;3492	True;True;True;True	2716;3256;3328;3553	2888;3465;3537;3767	3096;3709;3785;4028	3096;3709;3785;4028		
Q92841	Q92841	15	15	11	Probable ATP-dependent RNA helicase DDX17	DDX17	sp|Q92841|DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2	1	15	15	11	24.6	24.6	18.1	80.272	729	729	0.0	109.35	19763000	15	1080	385;619;953;1222;1718;1807;2155;2187;3134;3665;3782;4763;4782;5219;5505	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	391;627;971;1244;1754;1845;2196;2228;3191;3742;3867;4865;4884;5328;5619	415;661;1031;1323;1851;1945;2322;2356;3396;3966;4104;5163;5184;5648;5953	445;707;1104;1419;1981;2077;2478;2513;3633;4237;4383;5525;5551;6061;6393	445;707;1104;1419;1981;2077;2478;2513;3633;4237;4383;5525;5551;6061;6393	3	330
Q92890	Q92890	1	1	1	Ubiquitin fusion degradation protein 1 homolog	UFD1L	sp|Q92890|UFD1_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3	1	1	1	1	3.9	3.9	3.9	34.5	307	307	0.0017256	6.2494	771090	1	1081	1704	True	1740	1837	1966	1966		
Q92896	Q92896	3	3	3	Golgi apparatus protein 1	GLG1	sp|Q92896|GSLG1_HUMAN Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1 PE=1 SV=2	1	3	3	3	3.4	3.4	3.4	134.55	1179	1179	0.0	24.266	2028900	3	1082	2361;3208;4976	True;True;True	2404;3265;5081	2552;3474;5390	2738;3718;5775	2738;3718;5775		
Q92900	Q92900	1	1	1	Regulator of nonsense transcripts 1	UPF1	sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2	1	1	1	1	1.0	1.0	1.0	124.34	1129	1129	0.00097847	7.0095	730160	1	1083	3943	True	4033	4279	4570	4570		
Q92945	Q92945	8	8	7	Far upstream element-binding protein 2	KHSRP	sp|Q92945|FUBP2_HUMAN Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4	1	8	8	7	17.4	17.4	15.5	73.114	711	711	0.0	52.881	8930900	8	1084	220;555;1913;2513;2550;2936;5332;5361	True;True;True;True;True;True;True;True	222;562;1953;2558;2595;2989;5445;5474	234;594;2062;2717;2757;3186;5769;5800	247;631;2202;2910;2954;3415;6193;6225	247;631;2202;2910;2954;3415;6193;6225		
Q92973	Q92973	8	8	8	Transportin-1	TNPO1	sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2	1	8	8	8	12.9	12.9	12.9	102.35	898	898	0.0	52.581	8180700	8	1085	481;1669;1822;4324;4383;4800;5567;5746	True;True;True;True;True;True;True;True	488;1704;1860;4419;4480;4902;5682;5866	517;1799;1962;4684;4745;5204;6020;6212	551;1923;2095;4997;5059;5574;6465;6664	551;1923;2095;4997;5059;5574;6465;6664		
Q92974	Q92974	1	1	1	Rho guanine nucleotide exchange factor 2	ARHGEF2	sp|Q92974|ARHG2_HUMAN Rho guanine nucleotide exchange factor 2 OS=Homo sapiens OX=9606 GN=ARHGEF2 PE=1 SV=4	1	1	1	1	1.7	1.7	1.7	111.54	986	986	0.0031797	5.7912	1113200	1	1086	4174	True	4266	4525	4828	4828		
Q93045	Q93045	2	2	1	Stathmin-2	STMN2	sp|Q93045|STMN2_HUMAN Stathmin-2 OS=Homo sapiens OX=9606 GN=STMN2 PE=1 SV=3	1	2	2	1	10.6	10.6	5.6	20.828	179	179	0.0	28.501	10996000	2	1087	266;818	True;True	269;832	282;879	299;938	299;938		
Q969H8	Q969H8	1	1	1	Myeloid-derived growth factor	MYDGF	sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1	1	1	1	1	5.2	5.2	5.2	18.795	173	173	0.00094697	6.8054	1859700	1	1088	4633	True	4732	5016	5346	5346		
Q969V3	Q969V3	1	1	1	Nicalin	NCLN	sp|Q969V3|NCLN_HUMAN Nicalin OS=Homo sapiens OX=9606 GN=NCLN PE=1 SV=2	1	1	1	1	2.1	2.1	2.1	62.974	563	563	0.0017652	6.392	603750	1	1089	4183	True	4275	4534	4837	4837		
Q969Z0	Q969Z0	2	2	2	Protein TBRG4	TBRG4	sp|Q969Z0|FAKD4_HUMAN FAST kinase domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TBRG4 PE=1 SV=1	1	2	2	2	7.6	7.6	7.6	70.737	631	631	0.0	13.568	1220000	2	1090	479;994	True;True	486;1012	515;1076	549;1155	549;1155		
Q9BQL6;Q96AC1	Q9BQL6;Q96AC1	1;1	1;1	1;1	Fermitin family homolog 1;Fermitin family homolog 2	FERMT1;FERMT2	sp|Q9BQL6|FERM1_HUMAN Fermitin family homolog 1 OS=Homo sapiens OX=9606 GN=FERMT1 PE=1 SV=1;sp|Q96AC1|FERM2_HUMAN Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2 PE=1 SV=1	2	1	1	1	1.5	1.5	1.5	77.436	677	677;680	0.001634	5.9095	460480	1	1091	5803	True	5923	6276	6737	6737		
Q96AE4	Q96AE4	5	4	4	Far upstream element-binding protein 1	FUBP1	sp|Q96AE4|FUBP1_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3	1	5	4	4	7.1	6.1	6.1	67.56	644	644	0.0	24.904	3083800	4	1092	555;1313;2404;2686;3198	False;True;True;True;True	562;1338;2448;2734;3255	594;1420;2599;2907;3464	631;1519;2788;3116;3708	631;1519;2788;3116;3708		
Q96AG4	Q96AG4	7	7	7	Leucine-rich repeat-containing protein 59	LRRC59	sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1	1	7	7	7	29.6	29.6	29.6	34.93	307	307	0.0	45.106	11540000	8	1093	2275;3398;3514;3567;3588;4254;5403	True;True;True;True;True;True;True	2316;3458;3575;3628;3649;4347;5516	2448;3671;3791;3848;3871;4609;5844	2612;3923;4052;4115;4140;4916;4917;6271	2612;3923;4052;4115;4140;4916;6271		
Q9NVJ2;Q96BM9	Q9NVJ2;Q96BM9	1;1	1;1	1;1	ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	sp|Q9NVJ2|ARL8B_HUMAN ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1;sp|Q96BM9|ARL8A_HUMAN ADP-ribosylation factor-like protein 8A OS=Homo sapiens OX=9606 GN=ARL8A PE=1 SV=1	2	1	1	1	12.4	12.4	12.4	21.539	186	186;186	0.00094967	6.8248	549130	1	1094	3752	True	3836	4070	4348	4348		
Q96C19	Q96C19	7	7	7	EF-hand domain-containing protein D2	EFHD2	sp|Q96C19|EFHD2_HUMAN EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1	1	7	7	7	32.5	32.5	32.5	26.697	240	240	0.0	45.353	11030000	7	1095	3;89;1121;1420;3426;5128;5353	True;True;True;True;True;True;True	3;90;1141;1445;3486;5236;5466	3;97;1208;1528;3699;5552;5792	3;102;1289;1631;3952;5950;6217	3;102;1289;1631;3952;5950;6217		
Q96C86	Q96C86	1	1	1	m7GpppX diphosphatase	DCPS	sp|Q96C86|DCPS_HUMAN m7GpppX diphosphatase OS=Homo sapiens OX=9606 GN=DCPS PE=1 SV=2	1	1	1	1	5.0	5.0	5.0	38.608	337	337	0.0	7.4699	1212300	1	1096	5532	True	5647	5982	6426	6426		
Q96DB5	Q96DB5	1	1	1	Regulator of microtubule dynamics protein 1	RMDN1	sp|Q96DB5|RMD1_HUMAN Regulator of microtubule dynamics protein 1 OS=Homo sapiens OX=9606 GN=RMDN1 PE=1 SV=1	1	1	1	1	3.5	3.5	3.5	35.808	314	314	0.00097182	6.9362	551110	1	1097	3281	True	3339	3548	3796	3796		
Q96DI7	Q96DI7	1	1	1	U5 small nuclear ribonucleoprotein 40 kDa protein	SNRNP40	sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1	1	1	1	1	2.8	2.8	2.8	39.31	357	357	0.00093897	6.7664	466240	1	1098	1733	True	1770	1867	1998	1998		
Q96EP5	Q96EP5	2	2	2	DAZ-associated protein 1	DAZAP1	sp|Q96EP5|DAZP1_HUMAN DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1	1	2	2	2	7.9	7.9	7.9	43.383	407	407	0.0	13.796	1786600	2	1099	2503;3093	True;True	2548;3149	2706;3349	2899;3583	2899;3583		
Q96F86	Q96F86	1	1	1	Enhancer of mRNA-decapping protein 3	EDC3	sp|Q96F86|EDC3_HUMAN Enhancer of mRNA-decapping protein 3 OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1	1	1	1	1	3.3	3.3	3.3	56.077	508	508	0.0016611	6.0351	581650	1	1100	5544	True	5659	5995	6439	6439		
Q96FQ6	Q96FQ6	2	2	2	Protein S100-A16	S100A16	sp|Q96FQ6|S10AG_HUMAN Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1	1	2	2	2	22.3	22.3	22.3	11.801	103	103	0.0	15.787	4964800	2	1101	522;3151	True;True	529;3208	559;3414	595;3652	595;3652		
Q96FW1	Q96FW1	4	4	4	Ubiquitin thioesterase OTUB1	OTUB1	sp|Q96FW1|OTUB1_HUMAN Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2	1	4	4	4	17.7	17.7	17.7	31.284	271	271	0.0	24.121	3898500	4	1102	144;1555;3044;5492	True;True;True;True	146;1587;3100;5606	154;1676;3300;5940	161;1792;3532;6380	161;1792;3532;6380		
Q96G03	Q96G03	1	1	1	Phosphoglucomutase-2	PGM2	sp|Q96G03|PGM2_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4	1	1	1	1	2.9	2.9	2.9	68.283	612	612	0.0	7.1979	987600	1	1103	1278	True	1302	1384	1482	1482		
Q96G23	Q96G23	2	2	2	Ceramide synthase 2	CERS2	sp|Q96G23|CERS2_HUMAN Ceramide synthase 2 OS=Homo sapiens OX=9606 GN=CERS2 PE=1 SV=1	1	2	2	2	6.6	6.6	6.6	44.876	380	380	0.0	13.008	2927600	2	1104	392;4208	True;True	398;4300	423;4560	453;4864	453;4864		
Q96HC4	Q96HC4	1	1	1	PDZ and LIM domain protein 5	PDLIM5	sp|Q96HC4|PDLI5_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5	1	1	1	1	1.5	1.5	1.5	63.944	596	596	0.0017637	6.3683	441020	1	1105	2086	True	2127	2251	2407	2407		
Q96HE7;Q86YB8	Q96HE7	10;1	10;1	10;1	ERO1-like protein alpha	ERO1L	sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2	2	10	10	10	29.9	29.9	29.9	54.392	468	468;467	0.0	66.306	8554100	10	1106	533;1521;2271;2785;3212;3403;4084;4371;5257;5684	True;True;True;True;True;True;True;True;True;True	540;1550;2312;2834;3269;3463;4176;4467;5367;5799	571;1637;2444;3015;3478;3676;4430;4732;5687;6142	607;1749;2607;3234;3722;3929;4730;5045;6100;6588	607;1749;2607;3234;3722;3929;4730;5045;6100;6588		
Q96HS1	Q96HS1	1	1	1	Serine/threonine-protein phosphatase PGAM5, mitochondrial	PGAM5	sp|Q96HS1|PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2	1	1	1	1	3.5	3.5	3.5	32.004	289	289	0.001705	6.182	622910	1	1107	204	True	206	217	229	229		
Q96IU4	Q96IU4	3	3	3	Alpha/beta hydrolase domain-containing protein 14B	ABHD14B	sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1	1	3	3	3	21.4	21.4	21.4	22.345	210	210	0.0	17.941	2035400	3	1108	488;1690;4836	True;True;True	495;1726;4939	524;1822;5243	558;1949;5619	558;1949;5619		
Q96IX5	Q96IX5	2	2	2	Up-regulated during skeletal muscle growth protein 5	USMG5	sp|Q96IX5|ATPMK_HUMAN ATP synthase membrane subunit K, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MK PE=1 SV=1	1	2	2	2	43.1	43.1	43.1	6.4575	58	58	0.0	12.365	1306800	2	1109	174;5618	True;True	176;5733	186;6072	197;6517	197;6517		
Q96KA5	Q96KA5	1	1	1	Cleft lip and palate transmembrane protein 1-like protein	CLPTM1L	sp|Q96KA5|CLP1L_HUMAN Cleft lip and palate transmembrane protein 1-like protein OS=Homo sapiens OX=9606 GN=CLPTM1L PE=1 SV=1	1	1	1	1	3.0	3.0	3.0	62.228	538	538	0.0	8.3418	727930	1	1110	4923	True	5028	5336	5716	5716		
Q96KP4	Q96KP4	3	3	3	Cytosolic non-specific dipeptidase	CNDP2	sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2	1	3	3	3	9.7	9.7	9.7	52.878	475	475	0.0	20.346	1543600	2	1111	918;2068;5550	True;True;True	936;2108;5665	995;2232;6002	1067;2386;6446	1067;2386;6446		
Q96PK6	Q96PK6	7	7	7	RNA-binding protein 14	RBM14	sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2	1	7	7	7	12.4	12.4	12.4	69.491	669	669	0.0	43.657	4185700	7	1112	427;428;2652;2912;3430;4870;5750	True;True;True;True;True;True;True	433;434;2700;2962;3490;4973;5870	459;460;2872;3156;3703;5278;6216	489;490;3078;3383;3956;5656;6668	489;490;3078;3383;3956;5656;6668		
Q96PU5	Q96PU5	1	1	1	E3 ubiquitin-protein ligase NEDD4-like	NEDD4L	sp|Q96PU5|NED4L_HUMAN E3 ubiquitin-protein ligase NEDD4-like OS=Homo sapiens OX=9606 GN=NEDD4L PE=1 SV=2	1	1	1	1	1.0	1.0	1.0	111.93	975	975	0.00092678	6.7028	1078900	1	1113	3217	True	3274	3483	3727	3727		
Q96QK1	Q96QK1	7	7	7	Vacuolar protein sorting-associated protein 35	VPS35	sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2	1	7	7	7	10.2	10.2	10.2	91.706	796	796	0.0	44.494	4352800	7	1114	2627;3191;3310;4128;4327;5223;5651	True;True;True;True;True;True;True	2673;3248;3370;4220;4422;5332;5766	2843;3457;3580;4476;4687;5652;6106	3048;3701;3829;4777;5000;6065;6552	3048;3701;3829;4777;5000;6065;6552		
Q96RP9	Q96RP9	1	1	1	Elongation factor G, mitochondrial	GFM1	sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2	1	1	1	1	1.7	1.7	1.7	83.471	751	751	0.0018051	6.556	0	1	1115	240	True	243	255	269	269		
Q96RS6	Q96RS6	1	1	1	NudC domain-containing protein 1	NUDCD1	sp|Q96RS6|NUDC1_HUMAN NudC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NUDCD1 PE=1 SV=2	1	1	1	1	3.6	3.6	3.6	66.755	583	583	0.0	7.7173	676060	1	1116	4900	True	5004	5309	5687	5687		
Q96S55	Q96S55	1	1	1	ATPase WRNIP1	WRNIP1	sp|Q96S55|WRIP1_HUMAN ATPase WRNIP1 OS=Homo sapiens OX=9606 GN=WRNIP1 PE=1 SV=2	1	1	1	1	1.5	1.5	1.5	72.132	665	665	0.001626	5.8832	457460	1	1117	4767	True	4869	5167	5530	5530		
Q96SB4	Q96SB4	1	1	1	SRSF protein kinase 1	SRPK1	sp|Q96SB4|SRPK1_HUMAN SRSF protein kinase 1 OS=Homo sapiens OX=9606 GN=SRPK1 PE=1 SV=2	1	1	1	1	3.2	3.2	3.2	74.324	655	655	0.0017559	6.3473	946940	1	1118	2543	True	2588	2750	2946	2946		
Q96T37	Q96T37	1	1	1	Putative RNA-binding protein 15	RBM15	sp|Q96T37|RBM15_HUMAN RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15 PE=1 SV=2	1	1	1	1	2.5	2.5	2.5	107.19	977	977	0.00096525	6.9081	607600	1	1119	5740	True	5860	6206	6658	6658		
Q96T88	Q96T88	1	1	1	E3 ubiquitin-protein ligase UHRF1	UHRF1	sp|Q96T88|UHRF1_HUMAN E3 ubiquitin-protein ligase UHRF1 OS=Homo sapiens OX=9606 GN=UHRF1 PE=1 SV=1	1	1	1	1	1.1	1.1	1.1	89.813	793	793	0.0039494	5.7582	556530	1	1120	2538	True	2583	2744	2940	2940		
Q96TA1	Q96TA1	4	4	4	Niban-like protein 1	FAM129B	sp|Q96TA1|NIBA2_HUMAN Protein Niban 2 OS=Homo sapiens OX=9606 GN=NIBAN2 PE=1 SV=3	1	4	4	4	9.8	9.8	9.8	84.137	746	746	0.0	26.317	6377100	4	1121	1352;1655;1679;3786	True;True;True;True	1377;1690;1715;3871	1459;1784;1811;4108	1559;1908;1938;4387	1559;1908;1938;4387		
Q99417	Q99417	1	1	1	C-Myc-binding protein	MYCBP	sp|Q99417|MYCBP_HUMAN c-Myc-binding protein OS=Homo sapiens OX=9606 GN=MYCBP PE=1 SV=3	1	1	1	1	19.4	19.4	19.4	11.967	103	103	0.0016367	5.9276	1444600	1	1122	5284	True	5394	5714	6130	6130		
Q99426	Q99426	1	1	1	Tubulin-folding cofactor B	TBCB	sp|Q99426|TBCB_HUMAN Tubulin-folding cofactor B OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=2	1	1	1	1	4.5	4.5	4.5	27.325	244	244	0.0009542	6.8532	695740	1	1123	5767	True	5887	6234	6688	6688		
Q99439;Q15417	Q99439	3;1	3;1	3;1	Calponin-2	CNN2	sp|Q99439|CNN2_HUMAN Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4	2	3	3	3	14.2	14.2	14.2	33.697	309	309;329	0.0	21.754	4442100	3	1124	2104;4478;4952	True;True;True	2145;4576;5057	2269;4850;5366	2425;5174;5749	2425;5174;5749		
Q99460	Q99460	4	4	4	26S proteasome non-ATPase regulatory subunit 1	PSMD1	sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2	1	4	4	4	5.9	5.9	5.9	105.84	953	953	0.0	25.342	2898100	3	1125	48;905;3227;5386	True;True;True;True	48;923;3284;5499	52;981;3493;5827	55;1053;3739;6254	55;1053;3739;6254		
Q99471	Q99471	2	2	2	Prefoldin subunit 5	PFDN5	sp|Q99471|PFD5_HUMAN Prefoldin subunit 5 OS=Homo sapiens OX=9606 GN=PFDN5 PE=1 SV=2	1	2	2	2	22.1	22.1	22.1	17.328	154	154	0.0	14.608	1935200	3	1126	2690;3110	True;True	2738;3166	2911;3368;3369	3122;3603;3604	3122;3603		
Q99497	Q99497	6	6	6	Protein deglycase DJ-1	PARK7	sp|Q99497|PARK7_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2	1	6	6	6	42.3	42.3	42.3	19.891	189	189	0.0	36.966	12729000	5	1127	390;945;946;1144;2026;5418	True;True;True;True;True;True	396;963;964;1164;2066;5531	421;1023;1024;1231;2188;5859	451;1096;1097;1313;2341;6287	451;1096;1097;1313;2341;6287		
Q99536	Q99536	3	3	3	Synaptic vesicle membrane protein VAT-1 homolog	VAT1	sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2	1	3	3	3	13.0	13.0	13.0	41.92	393	393	0.0	19.457	2971700	3	1128	3975;4688;5252	True;True;True	4066;4788;5361	4312;5078;5681	4604;5417;6094	4604;5417;6094		
Q99584	Q99584	3	3	3	Protein S100-A13	S100A13	sp|Q99584|S10AD_HUMAN Protein S100-A13 OS=Homo sapiens OX=9606 GN=S100A13 PE=1 SV=1	1	3	3	3	32.7	32.7	32.7	11.471	98	98	0.0	17.394	3149900	3	1129	884;1301;4435	True;True;True	901;1325;4533	957;1407;4803	1027;1505;5123	1027;1505;5123		
Q99598	Q99598	1	1	1	Translin-associated protein X	TSNAX	sp|Q99598|TSNAX_HUMAN Translin-associated protein X OS=Homo sapiens OX=9606 GN=TSNAX PE=1 SV=1	1	1	1	1	6.9	6.9	6.9	33.112	290	290	0.0016978	6.1565	763530	1	1130	230	True	233	245	259	259		
Q99614	Q99614	1	1	1	Tetratricopeptide repeat protein 1	TTC1	sp|Q99614|TTC1_HUMAN Tetratricopeptide repeat protein 1 OS=Homo sapiens OX=9606 GN=TTC1 PE=1 SV=1	1	1	1	1	3.4	3.4	3.4	33.526	292	292	0.0031923	5.8103	416380	1	1131	224	True	226	238	252	252		
Q99615	Q99615	1	1	1	DnaJ homolog subfamily C member 7	DNAJC7	sp|Q99615|DNJC7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2	1	1	1	1	2.0	2.0	2.0	56.44	494	494	0.0	7.6578	421890	1	1132	540	True	547	579	616	616		
Q99623	Q99623	4	4	4	Prohibitin-2	PHB2	sp|Q99623|PHB2_HUMAN Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2	1	4	4	4	20.7	20.7	20.7	33.296	299	299	0.0	33.328	4319700	5	1133	2515;2673;2797;3235	True;True;True;True	2560;2721;2847;3293	2719;2893;3029;3030;3502	2913;3102;3250;3251;3749	2913;3102;3251;3749		
Q99714	Q99714	2	2	2	3-hydroxyacyl-CoA dehydrogenase type-2	HSD17B10	sp|Q99714|HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3	1	2	2	2	13.0	13.0	13.0	26.923	261	261	0.0	16.278	1464900	2	1134	2050;5011	True;True	2090;5116	2213;5427	2367;5817	2367;5817		
Q99729	Q99729	3	3	3	Heterogeneous nuclear ribonucleoprotein A/B	HNRNPAB	sp|Q99729|ROAA_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=2	1	3	3	3	11.7	11.7	11.7	36.224	332	332	0.0	19.619	2520200	3	1135	1465;1905;3648	True;True;True	1491;1945;3719	1575;2054;3942	1681;2194;4212	1681;2194;4212	168	71
Q99733	Q99733	3	2	2	Nucleosome assembly protein 1-like 4	NAP1L4	sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1	1	3	2	2	11.2	8.5	8.5	42.823	375	375	0.0	10.794	1743000	2	1136	1742;2983;4215	False;True;True	1779;3038;4307	1876;1877;3237;4567	2007;2008;3468;4871	2008;3468;4871		
Q99798	Q99798	5	5	5	Aconitate hydratase, mitochondrial	ACO2	sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	1	5	5	5	11.4	11.4	11.4	85.424	780	780	0.0	31.604	3169500	5	1137	775;2336;3732;4522;5555	True;True;True;True;True	789;2378;3816;4620;5670	833;2522;4047;4897;6008	890;2699;4322;5224;6452	890;2699;4322;5224;6452		
