Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P61289	3	Proteasome activator complex subunit 3	PSME3	1	3	13.8	254	19.713	2678700	3	693	3253
P61313	3	60S ribosomal protein L15	RPL15	1	3	14.7	204	19.64	6216800	5	694	1819
P61326	1;1	Protein mago nashi homolog;Protein mago nashi homolog 2	MAGOH;MAGOHB	2	1	10.3	146;148	5.7132	641140	1	695	1833
P61353	4	60S ribosomal protein L27	RPL27	1	4	36.0	136	24.209	14593000	5	696	4499
P61457	3	Pterin-4-alpha-carbinolamine dehydratase	PCBD1	1	3	29.8	104	17.413	3028000	3	697	596
P61513	2;1	60S ribosomal protein L37a;Putative 60S ribosomal protein L37a-like protein	RPL37A;RPL37AP8	2	2	28.3	92;93	13.363	2681300	2	698	5814
P61604	4	10 kDa heat shock protein, mitochondrial	HSPE1	1	4	42.2	102	29.343	29237000	6	699	1891
P61758	3	Prefoldin subunit 3	VBP1	1	3	21.3	197	21.692	3219600	3	700	1886
P61769	1	Beta-2-microglobulin;Beta-2-microglobulin form pI 5.3	B2M	1	1	8.4	119	7.3961	3886500	1	701	6014
P61803	1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	DAD1	1	1	10.6	113	9.3154	0	1	702	1873
P61970	4	Nuclear transport factor 2	NUTF2	1	4	58.3	127	23.977	2841400	3	703	80
P61978	12	Heterogeneous nuclear ribonucleoprotein K	HNRNPK	1	12	38.2	463	77.182	34746000	14	704	905
P61981	3	14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed	YWHAG	1	3	17.4	247	27.47	4813600	4	705	1066
P62081	4	40S ribosomal protein S7	RPS7	1	4	32.0	194	24.896	15894000	5	706	1114
P62140	10	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	PPP1CB	1	10	18.3	327	81.662	15578000	10	707	86
P62191	6	26S protease regulatory subunit 4	PSMC1	1	6	19.3	440	48.814	12638000	6	708	559
P62195	5	26S protease regulatory subunit 8	PSMC5	1	5	15.8	406	35.719	4863900	5	709	1351
P62241	7	40S ribosomal protein S8	RPS8	1	7	41.3	208	51.418	31343000	9	710	1465
P62244	2	40S ribosomal protein S15a	RPS15A	1	2	17.7	130	12.796	3809600	3	711	2678
P62249	7	40S ribosomal protein S16	RPS16	1	7	45.2	146	42.419	20435000	7	712	388
P62256	1	Ubiquitin-conjugating enzyme E2 H	UBE2H	1	1	8.2	183	7.2755	605980	1	713	2659
P62258	10	14-3-3 protein epsilon	YWHAE	1	10	40.4	255	69.711	82215000	14	714	20
P62263	4	40S ribosomal protein S14	RPS14	1	4	36.4	151	29.915	17839000	4	715	104
P62266	1	40S ribosomal protein S23	RPS23	1	1	7.7	143	6.0346	3596000	1	716	5908
P62269	6	40S ribosomal protein S18	RPS18	1	6	38.2	152	38.629	19852000	8	717	196
P62277	5	40S ribosomal protein S13	RPS13	1	5	33.8	151	29.317	17677000	6	718	2348
P62280	4	40S ribosomal protein S11	RPS11	1	4	29.7	158	26.14	4259600	4	719	1119
P62304	1	Small nuclear ribonucleoprotein E	SNRPE	1	1	12.0	92	7.2832	2243200	2	720	6264
P62310	1	U6 snRNA-associated Sm-like protein LSm3	LSM3	1	1	11.8	102	7.6934	925070	1	721	2105
P62314	2	Small nuclear ribonucleoprotein Sm D1	SNRPD1	1	2	20.2	119	13.129	4513000	2	722	4080
P62316	2	Small nuclear ribonucleoprotein Sm D2	SNRPD2	1	2	16.1	118	12.665	5602700	2	723	2122
P62318	3	Small nuclear ribonucleoprotein Sm D3	SNRPD3	1	3	20.6	126	18.615	3228000	2	724	1883
P62330	2	ADP-ribosylation factor 6	ARF6	1	2	16.6	175	13.939	1945500	2	725	1921
P62333	5	26S protease regulatory subunit 10B	PSMC6	1	5	16.7	389	31.486	3885800	5	726	363
P62424	8	60S ribosomal protein L7a	RPL7A	1	8	32.0	266	49.145	13053000	8	727	212
P62495	6	Eukaryotic peptide chain release factor subunit 1	ETF1	1	6	16.5	437	38.278	4650600	6	728	1995
P62633	1	Cellular nucleic acid-binding protein	CNBP	1	1	8.5	177	12.043	1257000	2	729	2229
P62701	5	40S ribosomal protein S4, X isoform	RPS4X	1	5	14.1	263	32.266	19646000	5	730	748
P67775	5;5	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	PPP2CA;PPP2CB	2	5	21.7	309;309	35.462	6252000	5	731	708
P62750	2	60S ribosomal protein L23a	RPL23A	1	2	9.6	156	12.324	2971100	2	732	2889
P62753	4	40S ribosomal protein S6	RPS6	1	4	20.9	249	26.441	10066000	4	733	2092
P62805	4	Histone H4	HIST1H4A	1	4	37.9	103	24.049	13648000	4	734	996
P62820	4;3	Ras-related protein Rab-1A;Putative Ras-related protein Rab-1C	RAB1A;RAB1C	2	4	10.2	205;201	26.278	10783000	5	735	1309
P62826	5	GTP-binding nuclear protein Ran	RAN	1	5	22.2	216	42.477	27512000	6	736	4218
P62829	3	60S ribosomal protein L23	RPL23	1	3	30.7	140	18.112	7292900	4	737	1236
P62841	3	40S ribosomal protein S15	RPS15	1	3	40.0	145	18.167	8989200	5	738	987
P62847	3	40S ribosomal protein S24	RPS24	1	3	28.6	133	18.664	5391100	3	739	4924
P62851	5	40S ribosomal protein S25	RPS25	1	5	29.6	125	30.559	16792000	5	740	36
P62854	2;1	40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1	RPS26;RPS26P11	2	2	20.9	115;115	12.211	5366100	2	741	883
P62857	2	40S ribosomal protein S28	RPS28	1	2	30.4	69	12.509	3611600	4	742	1339
P62861	1	40S ribosomal protein S30	FAU	1	1	7.5	133	6.7485	3333600	1	743	2019
P62873	3	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	GNB1	1	3	3.5	340	20.077	3918000	3	744	3685
P62888	4	60S ribosomal protein L30	RPL30	1	4	34.8	115	30.617	10069000	4	745	3422
Q59GN2	1;1	Putative 60S ribosomal protein L39-like 5;60S ribosomal protein L39	RPL39P5;RPL39	2	1	19.6	51;51	6.3665	1859700	1	746	4932
P62906	6	60S ribosomal protein L10a	RPL10A	1	6	30.0	217	36.727	14174000	7	747	575
P62910	2	60S ribosomal protein L32	RPL32	1	2	17.0	135	15.536	3660500	5	748	1471
P62913	4	60S ribosomal protein L11	RPL11	1	4	24.7	178	27.71	13058000	4	749	3525
P62917	6	60S ribosomal protein L8	RPL8	1	6	35.8	257	38.636	15196000	7	750	478
P62937	5;2;2;2;2;2;2;1	Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed	PPIA	8	5	41.2	165;164;164;164;164;164;164;164	33.922	57232000	10	751	2774
P62942	1	Peptidyl-prolyl cis-trans isomerase FKBP1A	FKBP1A	1	1	13.0	108	9.5544	943590	1	752	2588
P62979	5;4;4;4;4	Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40;Polyubiquitin-B;Ubiquitin;Polyubiquitin-C;Ubiquitin	RPS27A;UBA52;UBB;UBC	5	5	42.3	156;156;128;229;685	41.592	62660000	7	753	1240
P62993	2	Growth factor receptor-bound protein 2	GRB2	1	2	7.8	217	11.105	956670	2	754	529
P62995	1	Transformer-2 protein homolog beta	TRA2B	1	1	4.9	288	5.7151	1070600	1	755	2179
P63000	4;3;2	Ras-related C3 botulinum toxin substrate 1;Ras-related C3 botulinum toxin substrate 3;Ras-related C3 botulinum toxin substrate 2	RAC1;RAC3;RAC2	3	4	21.4	192;192;192	23.673	3795700	4	756	598
P63010	4;1	AP-2 complex subunit beta	AP2B1	2	4	4.9	937;949	23.142	2716800	4	757	424
Q15836	1;1	Vesicle-associated membrane protein 3;Vesicle-associated membrane protein 2	VAMP3;VAMP2	2	1	17.0	100;116	5.7749	538710	1	758	77
P63104	5	14-3-3 protein zeta/delta	YWHAZ	1	5	24.9	245	40.771	24380000	6	759	853
P63173	4	60S ribosomal protein L38	RPL38	1	4	34.3	70	26.844	10703000	5	760	820
P63208	3	S-phase kinase-associated protein 1	SKP1	1	3	25.8	163	21.462	3385300	3	761	4045
P63220	2	40S ribosomal protein S21	RPS21	1	2	28.9	83	17.053	5369000	3	762	4376
P63241	6;4;4	Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-2;Eukaryotic translation initiation factor 5A-1-like	EIF5A;EIF5A2;EIF5AL1	3	6	44.8	154;153;154	82.464	79459000	14	763	3266
P63244	12	Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed	GNB2L1	1	12	60.6	317	81.711	29990000	13	764	143
P63261	1	Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed	ACTG1	1	1	4.5	375	12.985	39801000	1	765	197
P63279	1	SUMO-conjugating enzyme UBC9	UBE2I	1	1	6.3	158	6.2304	1155200	1	766	2526
P63313	1	Thymosin beta-10	TMSB10	1	1	31.8	44	7.6057	8008700	2	767	93
P67809	5;2;2	Nuclease-sensitive element-binding protein 1	YBX1	3	5	23.8	324;364;372	34.735	13726000	6	768	1267
P67812	1	Signal peptidase complex catalytic subunit SEC11A	SEC11A	1	1	5.0	179	5.6741	673580	1	769	2114
P67870	2	Casein kinase II subunit beta	CSNK2B	1	2	11.6	215	13.067	1842300	2	770	1917
P68133	1;1;1;1	Actin, alpha skeletal muscle;Actin, alpha cardiac muscle 1;Actin, gamma-enteric smooth muscle;Actin, aortic smooth muscle	ACTA1;ACTC1;ACTG2;ACTA2	4	1	4.2	377;377;376;377	12.239	35200000	2	772	197
P68036	4;2	Ubiquitin-conjugating enzyme E2 L3	UBE2L3	2	4	51.9	154;154	27.207	5466300	5	773	2482
P68104	13;12	Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3	EEF1A1;EEF1A1P5	2	13	26.2	462;462	129.33	353520000	35	774	838
P68363	21;3;2	Tubulin alpha-1B chain	TUBA1B	3	21	0.0	451;446;241	196.07	379440000	46	775	192
P68366	2	Tubulin alpha-4A chain	TUBA4A	1	2	5.4	448	14.316	2103800	2	776	192
P68371	5	Tubulin beta-4B chain	TUBB4B	1	5	2.7	445	42.553	46507000	10	777	381
P68400	8;7	Casein kinase II subunit alpha;Casein kinase II subunit alpha 3	CSNK2A1;CSNK2A3	2	8	31.7	391;391	50.403	9906100	7	778	1720
P68402	2	Platelet-activating factor acetylhydrolase IB subunit beta	PAFAH1B2	1	2	17.0	229	15.372	3188600	4	779	1475
P78310	1	Coxsackievirus and adenovirus receptor	CXADR	1	1	3.3	365	7.6589	1274900	1	780	5984
P78344	5	Eukaryotic translation initiation factor 4 gamma 2	EIF4G2	1	5	5.3	907	31.251	3518400	5	781	1694
P78346	1	Ribonuclease P protein subunit p30	RPP30	1	1	4.9	268	6.9115	562340	1	782	2342
P78347	3	General transcription factor II-I	GTF2I	1	3	5.9	998	19.673	2622300	3	783	1330
P78371	11	T-complex protein 1 subunit beta	CCT2	1	11	31.4	535	88.496	18185000	13	784	1212
P78406	1	mRNA export factor	RAE1	1	1	4.1	368	9.6033	1079400	1	785	2382
P78417	5	Glutathione S-transferase omega-1	GSTO1	1	5	22.0	241	29.966	5367300	5	786	1261
P78527	12	DNA-dependent protein kinase catalytic subunit	PRKDC	1	12	3.3	4128	72.304	6528200	12	787	37
P80723	1	Brain acid soluble protein 1	BASP1	1	1	12.3	227	5.6401	619390	1	788	15
P82650	2	28S ribosomal protein S22, mitochondrial	MRPS22	1	2	9.4	360	12.966	1493900	2	789	2783
P82979	2	SAP domain-containing ribonucleoprotein	SARNP	1	2	9.0	210	12.036	1980100	2	790	542
P83731	4	60S ribosomal protein L24	RPL24	1	4	25.5	157	30.134	10008000	4	791	259
Q969Q0	1;1	60S ribosomal protein L36a-like;60S ribosomal protein L36a	RPL36AL;RPL36A	2	1	8.5	106;106	6.4648	0	1	792	3590
P83916	1	Chromobox protein homolog 1	CBX1	1	1	9.2	185	6.387	613580	1	793	3430
P84085	1	ADP-ribosylation factor 5	ARF5	1	1	7.8	180	8.0068	703770	1	794	756
P84090	2	Enhancer of rudimentary homolog	ERH	1	2	21.2	104	16.061	6469700	2	795	108
P84098	2	60S ribosomal protein L19	RPL19	1	2	13.3	196	13.532	6231200	2	796	3790
P84103	1	Serine/arginine-rich splicing factor 3	SRSF3	1	1	5.5	164	6.5511	4013800	1	797	170
P98179	3	RNA-binding protein 3	RBM3	1	3	21.0	157	20.442	3610200	3	798	2203
P99999	4;1	Cytochrome c	CYCS	2	4	35.2	105;105	31.599	5830900	5	799	95
Q00325	4	Phosphate carrier protein, mitochondrial	SLC25A3	1	4	13.0	362	25.329	8027200	4	800	1832
Q00341	7	Vigilin	HDLBP	1	7	8.5	1268	48.36	3759100	7	801	526
Q00610	45	Clathrin heavy chain 1	CLTC	1	45	32.4	1675	323.31	119140000	52	802	79
Q00653	3	Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit	NFKB2	1	3	3.6	900	18.985	2197100	3	803	2913
Q00688	5	Peptidyl-prolyl cis-trans isomerase FKBP3	FKBP3	1	5	26.3	224	30.163	7303000	6	804	640
Q00796	3	Sorbitol dehydrogenase	SORD	1	3	14.8	357	20.591	2027100	3	805	1384
Q00839	10	Heterogeneous nuclear ribonucleoprotein U	HNRNPU	1	10	18.1	825	66.467	49506000	13	806	1435
Q01081	2;1	Splicing factor U2AF 35 kDa subunit;Splicing factor U2AF 26 kDa subunit	U2AF1;U2AF1L4	2	2	12.5	240;220	14.011	3622300	1	807	154
Q01082	6	Spectrin beta chain, non-erythrocytic 1	SPTBN1	1	6	2.3	2364	40.723	3811000	6	808	1092
Q01085	2	Nucleolysin TIAR	TIAL1	1	2	8.0	375	12.684	1022400	2	809	2615
Q01469	1	Fatty acid-binding protein, epidermal	FABP5	1	1	6.7	135	6.4312	1845100	1	810	553
Q01518	5	Adenylyl cyclase-associated protein 1	CAP1	1	5	13.7	475	30.035	6082100	4	811	348
Q01650	2;1;1	Large neutral amino acids transporter small subunit 1;Y+L amino acid transporter 1;Y+L amino acid transporter 2	SLC7A5;SLC7A7;SLC7A6	3	2	4.9	507;511;515	12.596	1276600	2	812	3656
Q01813	15;1	ATP-dependent 6-phosphofructokinase, platelet type	PFKP	2	15	25.3	784;780	106.25	28326000	18	813	11
Q01844	2	RNA-binding protein EWS	EWSR1	1	2	3.5	656	12.973	2352100	2	814	57
Q02218	1	2-oxoglutarate dehydrogenase, mitochondrial	OGDH	1	1	0.7	1023	5.8071	551440	1	815	5444
Q02543	4	60S ribosomal protein L18a	RPL18A	1	4	24.4	176	25.912	9712200	4	816	976
Q02790	8	Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed	FKBP4	1	8	25.5	459	56.002	8036500	8	817	304
Q02818	2	Nucleobindin-1	NUCB1	1	2	5.9	461	14.35	2042300	2	818	928
Q02878	6	60S ribosomal protein L6	RPL6	1	6	23.6	288	39.888	28340000	8	819	257
Q02978	2	Mitochondrial 2-oxoglutarate/malate carrier protein	SLC25A11	1	2	8.0	314	18.345	1144500	2	820	49
Q03135	2	Caveolin-1	CAV1	1	2	19.7	178	12.641	4653300	2	821	2861
Q03169	2	Tumor necrosis factor alpha-induced protein 2	TNFAIP2	1	2	3.1	654	13.329	1171400	2	822	5991
Q03252	6	Lamin-B2	LMNB2	1	6	10.2	620	38.61	4014300	6	823	398
Q04323	1	UBX domain-containing protein 1	UBXN1	1	1	8.8	297	6.3738	1166500	1	824	180
Q04637	11	Eukaryotic translation initiation factor 4 gamma 1	EIF4G1	1	11	9.4	1599	77.217	10863000	11	825	38
Q04760	7	Lactoylglutathione lyase	GLO1	1	7	41.8	184	66.364	16895000	8	826	819
Q04837	2	Single-stranded DNA-binding protein, mitochondrial	SSBP1	1	2	22.3	148	16.785	4364800	3	827	4601
Q04917	4	14-3-3 protein eta	YWHAH	1	4	18.7	246	25.776	3431400	4	828	624
Q04941	1	Proteolipid protein 2	PLP2	1	1	8.6	152	5.9136	634630	1	829	2770
Q05639	4	Elongation factor 1-alpha 2	EEF1A2	1	4	22.7	463	25.7	20167000	5	830	1345
Q06210	5;2	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	GFPT1	2	5	8.3	699;682	35.639	3112600	5	831	2505
Q06323	7	Proteasome activator complex subunit 1	PSME1	1	7	31.3	249	45.775	5953600	6	832	438
Q06587	1	E3 ubiquitin-protein ligase RING1	RING1	1	1	2.7	406	5.8678	481930	1	833	5872
Q06830	7	Peroxiredoxin-1	PRDX1	1	7	35.7	199	47.416	70097000	14	834	536
Q07020	4	60S ribosomal protein L18	RPL18	1	4	23.9	188	54.278	14119000	5	835	2089
Q07021	6	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1QBP	1	6	31.6	282	45.952	21382000	8	836	188
Q07065	2	Cytoskeleton-associated protein 4	CKAP4	1	2	4.2	602	11.226	1206500	2	837	2383
Q07157	2	Tight junction protein ZO-1	TJP1	1	2	1.8	1748	13.014	1650000	2	838	1202
Q07666	2	KH domain-containing, RNA-binding, signal transduction-associated protein 1	KHDRBS1	1	2	7.7	443	13.312	4053000	2	839	1050
Q07817	1	Bcl-2-like protein 1	BCL2L1	1	1	4.3	233	6.1426	812440	1	840	1533
Q07866	2	Kinesin light chain 1	KLC1	1	2	4.4	573	12.585	1285700	2	841	4460
Q07955	5	Serine/arginine-rich splicing factor 1	SRSF1	1	5	25.0	248	34.181	7740400	7	842	727
Q07960	1	Rho GTPase-activating protein 1	ARHGAP1	1	1	3.4	439	5.6485	464090	1	843	2953
Q08211	25	ATP-dependent RNA helicase A	DHX9	1	25	26.6	1270	174.3	39774000	27	844	16
Q08257	2	Quinone oxidoreductase	CRYZ	1	2	10.6	329	11.4	1178500	2	845	6051
Q08945	1	FACT complex subunit SSRP1	SSRP1	1	1	1.6	709	7.3629	866700	1	846	1766
Q08J23	7	tRNA (cytosine(34)-C(5))-methyltransferase	NSUN2	1	7	12.3	767	42.495	5242000	7	847	2040
Q09028	6	Histone-binding protein RBBP4	RBBP4	1	6	11.8	425	37.4	8187700	6	848	1169
Q09161	1	Nuclear cap-binding protein subunit 1	NCBP1	1	1	1.5	790	8.2003	602000	1	849	414
Q09666	57	Neuroblast differentiation-associated protein AHNAK	AHNAK	1	57	21.8	5890	323.31	55937000	58	850	94
Q10471	5	Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form	GALNT2	1	5	14.0	571	33.314	5913500	5	851	1391
Q12765	1	Secernin-1	SCRN1	1	1	4.6	414	5.6613	642510	1	852	803
Q12792	3	Twinfilin-1	TWF1	1	3	13.7	350	17.113	1740000	3	853	2751
Q12797	10	Aspartyl/asparaginyl beta-hydroxylase	ASPH	1	10	19.1	758	69.858	9844400	11	854	2044
Q12849	3	G-rich sequence factor 1	GRSF1	1	3	6.5	480	20.326	1820900	3	855	3597
Q12874	1	Splicing factor 3A subunit 3	SF3A3	1	1	1.8	501	6.4224	449020	1	856	5062
Q12904	2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2	AIMP1	1	2	10.6	312	13.649	1736900	2	857	2056
Q12905	6	Interleukin enhancer-binding factor 2	ILF2	1	6	25.6	390	39.97	7373800	8	858	3068
Q12906	10	Interleukin enhancer-binding factor 3	ILF3	1	10	13.2	894	64.32	8837800	10	859	642
Q12907	4	Vesicular integral-membrane protein VIP36	LMAN2	1	4	17.1	356	23.581	4513600	4	860	845
Q12931	8	Heat shock protein 75 kDa, mitochondrial	TRAP1	1	8	13.2	704	48.592	4797400	8	861	174
Q12996	1	Cleavage stimulation factor subunit 3	CSTF3	1	1	2.2	717	8.024	736550	1	862	3600
Q13011	3	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	ECH1	1	3	11.3	328	19.637	2544600	3	863	6121
Q13045	3	Protein flightless-1 homolog	FLII	1	3	2.0	1269	18.314	1412200	3	864	100
Q13126	2	S-methyl-5-thioadenosine phosphorylase	MTAP	1	2	14.1	283	16.222	3103200	2	865	1289
Q13148	4	TAR DNA-binding protein 43	TARDBP	1	4	13.8	414	26.439	8880100	4	866	1986
Q13151	4	Heterogeneous nuclear ribonucleoprotein A0	HNRNPA0	1	4	23.6	305	29.664	8242600	4	867	2123
Q13155	4	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	AIMP2	1	4	20.9	320	26.352	3864900	5	868	888
Q13162	4	Peroxiredoxin-4	PRDX4	1	4	19.6	271	26.998	3150100	4	869	2363
Q13177	5;2;1	Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34	PAK2	3	5	14.1	524;545;559	30.433	3813600	5	870	400
Q13185	5;1	Chromobox protein homolog 3	CBX3	2	5	21.3	183;191	31.738	2980800	5	871	707
Q13200	7	26S proteasome non-ATPase regulatory subunit 2	PSMD2	1	7	10.9	908	56.167	9839500	9	872	616
Q13243	1	Serine/arginine-rich splicing factor 5	SRSF5	1	1	4.0	272	6.5379	1456500	1	873	2206
Q13247	3;2	Serine/arginine-rich splicing factor 6;Serine/arginine-rich splicing factor 4	SRSF6;SRSF4	2	3	6.1	344;494	20.256	3877400	3	874	725
Q13263	7	Transcription intermediary factor 1-beta	TRIM28	1	7	11.9	835	58.593	10136000	8	875	110
Q13283	5	Ras GTPase-activating protein-binding protein 1	G3BP1	1	5	17.6	466	34.431	13842000	5	876	810
Q13310	5	Polyadenylate-binding protein 4	PABPC4	1	5	8.5	644	29.408	3537500	5	877	294
Q13347	5	Eukaryotic translation initiation factor 3 subunit I	EIF3I	1	5	24.9	325	33.711	5031000	5	878	1012
Q15819	2;2	Ubiquitin-conjugating enzyme E2 variant 2;Ubiquitin-conjugating enzyme E2 variant 1	UBE2V2;UBE2V1	2	2	13.8	145;147	12.65	2635200	2	879	3810
Q13427	1	Peptidyl-prolyl cis-trans isomerase G	PPIG	1	1	1.6	754	6.4087	412790	1	880	6414
Q13435	4	Splicing factor 3B subunit 2	SF3B2	1	4	4.8	895	24.725	1974900	3	881	59
Q13442	3	28 kDa heat- and acid-stable phosphoprotein	PDAP1	1	3	21.5	181	20.189	2914400	3	882	2547
Q13451	1	Peptidyl-prolyl cis-trans isomerase FKBP5;Peptidyl-prolyl cis-trans isomerase FKBP5, N-terminally processed	FKBP5	1	1	2.2	457	6.0978	444430	1	883	4464
Q13501	6	Sequestosome-1	SQSTM1	1	6	24.8	440	47.314	7949000	7	884	713
Q13509	5	Tubulin beta-3 chain	TUBB3	1	5	11.8	450	32.347	11481000	5	885	249
Q13547	1	Histone deacetylase 1	HDAC1	1	1	1.9	482	6.5132	0	1	886	6825
Q13561	3	Dynactin subunit 2	DCTN2	1	3	9.5	401	18.762	1698000	3	887	4124
Q13724	2	Mannosyl-oligosaccharide glucosidase	MOGS	1	2	3.9	837	13.775	1325000	3	888	1209
Q13813	17	Spectrin alpha chain, non-erythrocytic 1	SPTAN1	1	17	8.1	2472	110.3	12970000	18	889	34
Q13838	8;4	Spliceosome RNA helicase DDX39B;ATP-dependent RNA helicase DDX39A	DDX39B;DDX39A	2	8	27.3	428;427	55.221	10625000	8	890	267
Q9BVA1	3;3	Tubulin beta-2B chain;Tubulin beta-2A chain	TUBB2B;TUBB2A	2	3	11.5	445;445	17.494	1917100	4	891	249
Q13907	1	Isopentenyl-diphosphate Delta-isomerase 1	IDI1	1	1	5.3	227	8.0817	746780	1	892	183
Q14008	1	Cytoskeleton-associated protein 5	CKAP5	1	1	0.4	2032	5.7006	589660	1	893	3726
Q14011	1	Cold-inducible RNA-binding protein	CIRBP	1	1	8.1	172	7.5994	1199800	1	894	2213
Q14019	2	Coactosin-like protein	COTL1	1	2	14.1	142	12.51	1941200	2	895	777
Q14103	6	Heterogeneous nuclear ribonucleoprotein D0	HNRNPD	1	6	17.7	355	42.625	22128000	8	896	1706
Q14108	2	Lysosome membrane protein 2	SCARB2	1	2	9.0	478	13.174	1577300	2	897	802
Q14116	1	Interleukin-18	IL18	1	1	4.1	193	5.6528	1136000	1	898	5094
Q14152	13	Eukaryotic translation initiation factor 3 subunit A	EIF3A	1	13	10.9	1382	89.952	11507000	13	899	578
Q14157	3	Ubiquitin-associated protein 2-like	UBAP2L	1	3	4.0	1087	18.232	2660900	3	900	255
Q14165	2	Malectin	MLEC	1	2	10.3	292	11.243	2052300	2	901	4277
Q14166	1	Tubulin--tyrosine ligase-like protein 12	TTLL12	1	1	3.1	644	5.7421	974180	1	902	1991
Q14204	35	Cytoplasmic dynein 1 heavy chain 1	DYNC1H1	1	35	10.5	4646	224.03	30146000	35	903	220
Q14240	1	Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed	EIF4A2	1	1	3.7	407	7.1034	657590	1	904	2286
Q14247	8	Src substrate cortactin	CTTN	1	8	22.5	550	49.926	7253000	8	905	408
Q14257	2	Reticulocalbin-2	RCN2	1	2	9.8	317	11.663	2825800	2	906	1211
Q14258	3	E3 ubiquitin/ISG15 ligase TRIM25	TRIM25	1	3	5.6	630	19.107	2345500	3	907	1777
Q14315	13	Filamin-C	FLNC	1	13	7.0	2725	84.918	10153000	13	908	805
Q14444	3	Caprin-1	CAPRIN1	1	3	5.9	709	19.947	7818700	4	909	3926
Q14498	3	RNA-binding protein 39	RBM39	1	3	6.2	530	19.493	2020300	3	910	921
Q14566	8	DNA replication licensing factor MCM6	MCM6	1	8	12.2	821	55.531	5968700	8	911	834
Q14694	1	Ubiquitin carboxyl-terminal hydrolase 10	USP10	1	1	1.3	798	6.6702	539470	1	912	3998
Q14697	21	Neutral alpha-glucosidase AB	GANAB	1	21	32.2	944	132.29	36934000	27	913	134
Q14739	2	Lamin-B receptor	LBR	1	2	4.9	615	13.446	1319900	2	914	1548
Q14839	3;2;1	Chromodomain-helicase-DNA-binding protein 4;Chromodomain-helicase-DNA-binding protein 3	CHD4;CHD3	3	3	2.4	1912;2000;1954	21.227	2510200	3	915	2441
Q14847	2	LIM and SH3 domain protein 1	LASP1	1	2	7.7	261	13.05	2983800	2	916	2233
Q14914	1	Prostaglandin reductase 1	PTGR1	1	1	2.4	329	6.157	983910	2	917	4313
Q14974	15	Importin subunit beta-1	KPNB1	1	15	21.1	876	102.95	27947000	13	918	55
Q14978	1	Nucleolar and coiled-body phosphoprotein 1	NOLC1	1	1	1.6	699	5.8562	1753100	0	919	6338
Q15008	2	26S proteasome non-ATPase regulatory subunit 6	PSMD6	1	2	6.9	389	13.923	1501600	2	920	2057
Q15019	8	Septin-2	SEPT2	1	8	38.8	361	51.044	11304000	8	921	518
Q15020	2	Squamous cell carcinoma antigen recognized by T-cells 3	SART3	1	2	1.7	963	11.522	883380	2	922	2347
Q15029	6	116 kDa U5 small nuclear ribonucleoprotein component	EFTUD2	1	6	7.9	972	46.775	4460000	6	923	171
Q15046	9	Lysine--tRNA ligase	KARS	1	9	20.4	597	56.541	11473000	8	924	1802
Q15056	5	Eukaryotic translation initiation factor 4H	EIF4H	1	5	26.2	248	34.069	7329200	5	925	85
Q15084	9	Protein disulfide-isomerase A6	PDIA6	1	9	29.3	440	68.505	22097000	9	926	293
Q15102	3	Platelet-activating factor acetylhydrolase IB subunit gamma	PAFAH1B3	1	3	18.2	231	17.495	2713300	3	927	268
Q15121	4	Astrocytic phosphoprotein PEA-15	PEA15	1	4	36.9	130	29.558	4038500	5	928	999
Q15126	2	Phosphomevalonate kinase	PMVK	1	2	10.9	192	14.886	1170500	2	929	3601
