Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P0AFL3	3	Peptidyl-prolyl cis-trans isomerase A	ppiA	1	3	31.1	190	8.0117	14823000	3	772	1912
P0AFL6	8	Exopolyphosphatase	ppx	1	8	23.6	513	24.428	28291000	9	773	8840
P0AFM4	3	Phosphate starvation-inducible protein PsiF	psiF	1	3	27.4	106	41.27	22649000	4	774	6235
P0AFM6	10	Phage shock protein A	pspA	1	10	47.3	222	39.211	99720000	16	775	340
P0AFP4	2	Uncharacterized oxidoreductase YbbO	ybbO	1	2	7.8	269	4.6688	4229300	2	776	6505
P0AFP6	6	Putative GTP cyclohydrolase 1 type 2	ybgI	1	6	39.3	247	60.496	37658000	7	777	6039
P0AFQ7	3	Uncharacterized deoxyribonuclease YcfH	ycfH	1	3	14.0	265	2.7865	6121200	4	778	436
P0AFR4	9	Uncharacterized protein YciO	yciO	1	9	53.9	206	54.651	90991000	12	779	3588
P0AFS3	2	Dihydrofolate reductase FolM	folM	1	2	13.3	240	7.5349	5850500	2	780	7355
P0AFS7	1	UPF0118 inner membrane protein YdiK	ydiK	1	1	3.5	370	3.4437	1447100	1	781	6872
P0AFT2	1	Inner membrane amino-acid ABC transporter permease protein YecS	yecS	1	1	6.8	222	1.1879	4373100	1	782	19870
P0AFU4	1	Transcriptional regulatory protein GlrR	glrR	1	1	1.6	444	1.1677	27468000	3	783	10075
P0AFU8	5	Riboflavin synthase	ribC	1	5	33.3	213	31.328	35594000	7	784	5798
P0AFV2	1	Putative magnesium transporter YhiD	yhiD	1	1	8.4	215	1.4368	1410600	1	785	22255
P0AFW2	3	Ribosome modulation factor	rmf	1	3	50.9	55	13.172	256760000	12	786	5136
P0AFX0	3	Ribosome hibernation promoting factor	hpf	1	3	64.2	95	23.891	56769000	7	787	10063
P0AFX9	7	Sigma-E factor regulatory protein RseB	rseB	1	7	34.6	318	43.715	44898000	8	788	1817
P0AFY8	8	Negative modulator of initiation of replication	seqA	1	8	45.9	181	31.202	60029000	8	789	5010
P0AG00	4	Lipopolysaccharide biosynthesis protein WzzE	wzzE	1	4	17.0	348	14.112	11283000	4	790	1723
P0AG14	7	Probable protease SohB	sohB	1	7	25.5	349	13.333	30964000	8	791	4374
P0AG16	2	Amidophosphoribosyltransferase	purF	1	2	5.1	505	4.6634	2039600	2	792	3921
P0AG24	10	Bifunctional (p)ppGpp synthase/hydrolase SpoT;GTP pyrophosphokinase;Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase	spoT	1	10	16.8	702	33.729	21550000	9	793	5486
P0AG27	7	Uncharacterized protein YibN	yibN	1	7	53.8	143	44.775	132740000	9	794	795
P0AG30	21	Transcription termination factor Rho	rho	1	21	48.2	419	76.065	295800000	37	795	2634
P0AG40	5	Riboflavin biosynthesis protein RibF;Riboflavin kinase;FMN adenylyltransferase	ribF	1	5	24.6	313	13.605	22615000	6	796	1502
P0AG44	5	50S ribosomal protein L17	rplQ	1	5	33.1	127	19.414	592630000	31	797	762
P0AG48	4	50S ribosomal protein L21	rplU	1	4	28.2	103	8.6294	312630000	16	798	9570
P0AG51	3	50S ribosomal protein L30	rpmD	1	3	37.3	59	8.5397	230730000	7	799	2238
P0AG55	12	50S ribosomal protein L6	rplF	1	12	78.0	177	76.862	1506800000	49	800	1493
P0AG59	5	30S ribosomal protein S14	rpsN	1	5	46.5	101	29.797	416550000	14	801	1138
P0AG63	2	30S ribosomal protein S17	rpsQ	1	2	32.1	84	31.085	358580000	14	802	12156
P0AG67	41	30S ribosomal protein S1	rpsA	1	41	55.7	557	323.31	2496700000	115	803	656
P0AG80	16	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	ugpB	1	16	54.3	438	72.263	115860000	22	804	1151
P0AG82	10	Phosphate-binding protein PstS	pstS	1	10	35.8	346	49.814	46467000	11	805	5899
P0AG84	15	Uncharacterized oxidoreductase YghA	yghA	1	15	67.7	294	85.354	376300000	32	806	147
P0AG86	4	Protein-export protein SecB	secB	1	4	29.0	155	19.867	82589000	6	807	3394
P0AG90	17	Protein translocase subunit SecD	secD	1	17	37.6	615	56.418	131470000	21	808	724
P0AG93	2	Protein translocase subunit SecF	secF	1	2	9.3	323	7.7034	9440600	2	809	1938
P0AG99	2	Protein-export membrane protein SecG	secG	1	2	27.3	110	17.859	16741000	2	810	8038
P0AGA2	7	Protein translocase subunit SecY	secY	1	7	14.2	443	15.9	55389000	9	811	9541
P0AGA6	1	Transcriptional regulatory protein UhpA	uhpA	1	1	4.6	196	1.3503	0	1	812	4184
P0AGB0	4	Phosphoserine phosphatase	serB	1	4	15.5	322	12.258	9267600	4	813	6481
P0AGB6	1	ECF RNA polymerase sigma-E factor	rpoE	1	1	6.3	191	4.1801	1277500	1	814	17224
P0AGC3	8	Soluble lytic murein transglycosylase	slt	1	8	12.2	645	17.11	15590000	10	815	5117
P0AGD1	1	Superoxide dismutase [Cu-Zn]	sodC	1	1	5.2	173	2.0427	1158700	1	816	2172
P0AGD3	8	Superoxide dismutase [Fe]	sodB	1	8	62.2	193	44.002	215560000	16	817	1941
P0AGD7	12	Signal recognition particle protein	ffh	1	12	40.8	453	71.498	72549000	17	818	663
P0AGE0	5	Single-stranded DNA-binding protein	ssb	1	5	55.1	178	24.064	97055000	8	819	10834
P0AGE6	5	Chromate reductase	chrR	1	5	50.5	188	21.43	24251000	5	820	12892
P0AGE9	11	Succinyl-CoA ligase [ADP-forming] subunit alpha	sucD	1	11	50.2	289	73.843	849520000	33	821	3853
P0AGG2	5	Acyl-CoA thioesterase 2	tesB	1	5	21.7	286	19.642	32084000	8	822	7999
P0AGG8	13	Metalloprotease TldD	tldD	1	13	43.0	481	41.711	58136000	15	823	3220
P0AGI1	1	Ribose transport system permease protein RbsC	rbsC	1	1	4.0	321	4.7561	15402000	1	824	22359
P0AGI8	5	Trk system potassium uptake protein TrkA	trkA	1	5	17.0	458	13.878	10583000	5	825	6101
P0AGJ2	2	tRNA (guanosine(18)-2-O)-methyltransferase	trmH	1	2	13.1	229	2.88	5756400	2	826	12480
P0AGJ5	12	Uncharacterized tRNA/rRNA methyltransferase YfiF	yfiF	1	12	54.2	345	62.785	142620000	13	827	2100
P0AGJ9	18	Tyrosine--tRNA ligase	tyrS	1	18	47.6	424	104.26	239250000	25	828	2051
P0AGK4	4	RNA-binding protein YhbY	yhbY	1	4	68.0	97	10.244	35767000	6	829	5469
P0AGL2	1	Putative reactive intermediate deaminase TdcF	tdcF	1	1	7.0	129	1.8613	2712300	1	830	11749
P0AGL7	6	Ribosomal RNA small subunit methyltransferase E	rsmE	1	6	42.8	243	23.922	15767000	6	831	2126
P0C018	5	50S ribosomal protein L18	rplR	1	5	51.3	117	29.564	380900000	19	832	1055
P0C037	1	UPF0345 protein YaiE	yaiE	1	1	11.7	94	1.2246	946460	1	833	14206
P0C0K3	5	Protein RdoA	rdoA	1	5	19.8	328	5.611	5860700	3	834	2173
P0C0L2	6	Peroxiredoxin OsmC	osmC	1	6	49.0	143	42.874	95538000	9	835	542
P0C0L7	5	Proline/betaine transporter	proP	1	5	14.0	500	20.482	28612000	4	836	4013
P0C0R7	2	Ribosomal RNA large subunit methyltransferase E	rlmE	1	2	11.5	209	6.7684	8947200	2	837	3970
P0C0S1	8	Small-conductance mechanosensitive channel	mscS	1	8	37.4	286	70.574	202950000	17	838	4440
P0C0V0	22	Periplasmic serine endoprotease DegP	degP	1	22	66.2	474	220.99	1114700000	62	839	777
P0C8J6	13	D-tagatose-1,6-bisphosphate aldolase subunit GatY	gatY	1	13	59.5	284	52.709	363380000	28	840	3390
P0CE48	27;27	Elongation factor Tu 2;Elongation factor Tu 1	tufB;tufA	2	27	85.3	394;394	323.31	17492000000	324	841	634
P0CG19	4	Inactive ribonuclease PH	rph	1	4	28.1	228	39.723	21455000	4	842	1399
P0DMC5	3	Sensor histidine kinase RcsC	rcsC	1	3	4.5	949	4.5342	3753600	3	843	1869
P0DMC7	5	Transcriptional regulatory protein RcsB	rcsB	1	5	25.5	216	9.9499	33628000	5	844	6513
P10100	6	Rare lipoprotein A	rlpA	1	6	35.1	362	24.083	48166000	7	845	5871
P10121	14	Signal recognition particle receptor FtsY	ftsY	1	14	43.7	497	43.638	78544000	15	846	342
P10346	3	Glutamine transport ATP-binding protein GlnQ	glnQ	1	3	15.0	240	9.5128	19687000	3	847	9008
P10371	1	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	hisA	1	1	6.9	245	3.4167	1261700	1	848	19072
P10378	1	Enterobactin synthase component E	entE	1	1	2.2	536	4.2093	933390	1	849	8961
P10384	5	Long-chain fatty acid transport protein	fadL	1	5	25.8	446	21.699	17888000	6	850	2268
P10408	34	Protein translocase subunit SecA	secA	1	34	52.6	901	151.95	185210000	46	851	3579
P10441	4	Lipid-A-disaccharide synthase	lpxB	1	4	15.4	382	16.067	8315900	6	852	3974
P10903	1	Nitrate/nitrite transporter NarK	narK	1	1	4.3	463	2.0001	7241700	1	853	2184
P10907	2	sn-glycerol-3-phosphate import ATP-binding protein UgpC	ugpC	1	2	7.3	356	5.1895	1964000	2	854	3725
P10908	5	Glycerophosphoryl diester phosphodiesterase	ugpQ	1	5	24.3	247	10.706	8700100	5	855	3152
P11071	9	Isocitrate dehydrogenase kinase/phosphatase	aceK	1	9	22.1	578	15.445	16128000	8	856	325
P11349	17;4	Respiratory nitrate reductase 1 beta chain	narH	2	17	50.8	512;514	90.223	154360000	20	857	1352
P11350	2;1	Respiratory nitrate reductase 1 gamma chain;Respiratory nitrate reductase 2 gamma chain	narI;narV	2	2	10.2	225;226	2.5077	4965600	2	858	12254
P11447	3	Argininosuccinate lyase	argH	1	3	10.3	457	6.4553	5999100	3	859	2059
P11557	7	Cell division protein DamX	damX	1	7	34.8	428	42.818	51786000	9	860	2529
P11875	16	Arginine--tRNA ligase	argS	1	16	34.1	577	59.552	106140000	16	861	538
P11880	4	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	murF	1	4	10.0	452	8.3966	10440000	4	862	803
P12008	9	Chorismate synthase	aroC	1	9	50.7	361	31.081	47645000	9	863	911
P12281	8	Molybdopterin molybdenumtransferase	moeA	1	8	32.4	411	23.264	52319000	9	864	7008
P12295	5	Uracil-DNA glycosylase	ung	1	5	29.7	229	10.485	12329000	5	865	1807
P12758	11	Uridine phosphorylase	udp	1	11	60.1	253	135.18	794020000	38	866	557
P12994	5	UPF0098 protein YbhB	ybhB	1	5	61.4	158	21.304	54087000	10	867	8898
P13001	1	Pimeloyl-[acyl-carrier protein] methyl ester esterase	bioH	1	1	9.4	256	1.7253	1701900	1	868	3075
P13009	13	Methionine synthase	metH	1	13	14.4	1227	25.648	22800000	14	869	2214
P13024	4	Protein FdhE	fdhE	1	4	17.8	309	15.543	10616000	6	870	4887
P13029	36	Catalase-peroxidase	katG	1	36	56.2	726	312.29	2028700000	101	871	247
P13033	5	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	glpB	1	5	24.6	419	11.88	19845000	7	872	5297
P13035	13	Aerobic glycerol-3-phosphate dehydrogenase	glpD	1	13	41.3	501	26.468	36870000	15	873	1880
P13445	6	RNA polymerase sigma factor RpoS	rpoS	1	6	28.2	330	14.985	41347000	6	874	1646
P13458	1	Nuclease SbcCD subunit C	sbcC	1	1	1.9	1048	1.8555	1189100	1	875	5770
P13482	18	Periplasmic trehalase	treA	1	18	47.4	565	67.028	72410000	22	876	4648
P13857	2	Ribosomal-protein-serine acetyltransferase	rimL	1	2	18.4	179	6.7624	3239200	2	877	19681
P14081	14	Selenocysteine-specific elongation factor	selB	1	14	29.5	614	22.086	41151000	11	878	586
P14407	5	Fumarate hydratase class I, anaerobic	fumB	1	5	13.0	548	24.586	12397000	5	879	3288
P14900	5	UDP-N-acetylmuramoylalanine--D-glutamate ligase	murD	1	5	20.8	438	14.723	16402000	6	880	3141
P15034	9	Xaa-Pro aminopeptidase	pepP	1	9	34.0	441	40.29	74301000	13	881	3150
P15038	8	Helicase IV	helD	1	8	13.2	684	21.193	67413000	10	882	992
P15042	20	DNA ligase	ligA	1	20	42.3	671	80.037	71517000	23	883	776
P15047	1	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	entA	1	1	4.8	248	1.7513	907180	1	884	11563
P15067	5	Glycogen debranching enzyme	glgX	1	5	9.6	657	8.2807	16387000	4	885	5702
P15078	5	Carbon starvation protein A	cstA	1	5	5.6	701	13.802	19275000	4	886	4079
P15082	1	Glucitol operon repressor	srlR	1	1	3.9	257	2.0644	1244400	1	887	15735
P15254	6	Phosphoribosylformylglycinamidine synthase	purL	1	6	6.1	1295	15.253	6549300	6	888	1901
P15288	14	Cytosol non-specific dipeptidase	pepD	1	14	40.0	485	66.28	137350000	13	889	3734
P15639	14	Bifunctional purine biosynthesis protein PurH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase	purH	1	14	31.0	529	38.368	22136000	14	890	22
P15640	2	Phosphoribosylamine--glycine ligase	purD	1	2	6.8	429	6.1854	2572400	2	891	9202
P15723	2	Deoxyguanosinetriphosphate triphosphohydrolase	dgt	1	2	3.2	505	3.3721	1090600	2	892	11529
P15770	1	Shikimate dehydrogenase (NADP(+))	aroE	1	1	6.2	272	1.6112	1246900	1	893	12485
P15877	5	Quinoprotein glucose dehydrogenase	gcd	1	5	8.9	796	11.542	9450800	6	894	9660
P15977	9	4-alpha-glucanotransferase	malQ	1	9	19.5	694	14.159	17656000	8	895	679
P16095	15	L-serine dehydratase 1	sdaA	1	15	44.3	454	54.468	90353000	21	896	4701
P16384	3	tRNA dimethylallyltransferase	miaA	1	3	9.8	316	3.5987	3452800	3	897	3070
P16456	7	Selenide, water dikinase	selD	1	7	33.7	347	21.841	39812000	9	898	1753
P16525	1	DNA replication terminus site-binding protein	tus	1	1	4.2	309	3.2151	1809300	1	899	5674
P16659	27	Proline--tRNA ligase	proS	1	27	61.5	572	160.48	423900000	43	901	15
P16700	10	Thiosulfate-binding protein	cysP	1	10	37.0	338	37.637	48185000	12	902	451
P16926	2	Cell shape-determining protein MreC	mreC	1	2	8.2	367	3.8986	4704300	3	903	4997
P17109	2	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	menD	1	2	6.8	556	3.329	2598800	2	904	12180
P17115	4	Arabinose 5-phosphate isomerase GutQ	gutQ	1	4	11.8	321	6.9081	17353000	4	905	4926
P17117	9	Oxygen-insensitive NADPH nitroreductase	nfsA	1	9	50.0	240	44.689	56383000	12	906	1584
P17169	23	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	glmS	1	23	54.2	609	130.2	348840000	44	907	3917
P17443	8	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	murG	1	8	30.4	355	14.377	19953000	9	908	253
P17445	11	NAD/NADP-dependent betaine aldehyde dehydrogenase	betB	1	11	38.4	490	69.479	64195000	17	909	775
P17846	13	Sulfite reductase [NADPH] hemoprotein beta-component	cysI	1	13	29.6	570	37.25	35990000	13	910	861
P17854	2	Phosphoadenosine phosphosulfate reductase	cysH	1	2	8.2	244	2.4441	2612500	2	911	1818
P17888	1	Primosomal protein N	priA	1	1	1.8	732	2.7458	470920	1	912	13674
P17952	7	UDP-N-acetylmuramate--L-alanine ligase	murC	1	7	26.3	491	35.625	18873000	6	913	1381
P17993	2	Ubiquinone biosynthesis O-methyltransferase	ubiG	1	2	13.8	240	5.126	4948100	2	914	6092
P18196	3	Septum site-determining protein MinC	minC	1	3	17.3	231	12.263	7256600	3	915	9089
P18335	1	Acetylornithine/succinyldiaminopimelate aminotransferase	argD	1	1	3.9	406	1.1169	2651400	1	916	15549
P18392	2	Sensor protein RstB	rstB	1	2	5.1	433	4.5845	2094100	2	917	16110
P18775	10	Dimethyl sulfoxide reductase DmsA	dmsA	1	10	17.8	814	40.998	48749000	10	918	4179
P18776	4	Anaerobic dimethyl sulfoxide reductase chain B	dmsB	1	4	17.6	205	11.237	7043800	4	919	1011
P18843	19	NH(3)-dependent NAD(+) synthetase	nadE	1	19	83.3	275	130.93	423390000	34	920	1391
P19624	6	4-hydroxythreonine-4-phosphate dehydrogenase	pdxA	1	6	24.6	329	12.819	8443800	6	921	441
P19636	2	Ethanolamine ammonia-lyase light chain	eutC	1	2	5.4	295	2.3713	3248400	2	922	1951
P19926	17	Glucose-1-phosphatase	agp	1	17	63.9	413	132.92	379500000	31	923	1877
P19934	1	Protein TolA	tolA	1	1	3.3	421	1.1772	1946100	1	924	10096
P20083	6	DNA topoisomerase 4 subunit B	parE	1	6	14.0	630	19.963	12759000	6	925	2483
P20605	5	Probable adenosine monophosphate-protein transferase fic	fic	1	5	38.5	200	17.103	17129000	6	926	3748
P20966	15	PTS system fructose-specific EIIBC component;Fructose-specific phosphotransferase enzyme IIB component;Fructose permease IIC component	fruA	1	15	30.9	563	190.88	2822000000	74	927	1264
P21151	5	3-ketoacyl-CoA thiolase	fadA	1	5	16.3	387	11.502	10022000	5	928	494
P21165	14	Xaa-Pro dipeptidase	pepQ	1	14	44.5	443	64.964	176600000	21	929	363
P21169	5	Ornithine decarboxylase, constitutive	speC	1	5	11.7	711	8.1843	6032800	5	930	2679
P21170	13	Biosynthetic arginine decarboxylase	speA	1	13	32.1	658	51.275	86525000	15	931	563
P21177	10	Fatty acid oxidation complex subunit alpha;Enoyl-CoA hydratase/Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase;3-hydroxyacyl-CoA dehydrogenase	fadB	1	10	15.2	729	25.749	23945000	10	932	1647
P21179	14	Catalase HPII	katE	1	14	24.6	753	41.169	32615000	15	933	3745
P21338	8	Ribonuclease I	rna	1	8	32.1	268	24.812	26233000	10	934	351
P21362	6	Protein YciF	yciF	1	6	44.6	166	40.175	74240000	9	935	2774
P21365	1	UPF0259 membrane protein YciC	yciC	1	1	3.6	247	1.1129	1783000	1	936	17493
P21367	9	Uncharacterized protein YcaC	ycaC	1	9	55.3	208	52.937	76189000	12	937	1940
P21499	34	Ribonuclease R	rnr	1	34	49.9	813	118.78	213170000	43	938	1256
P21507	14	ATP-dependent RNA helicase SrmB	srmB	1	14	40.3	444	63.334	112640000	20	939	4153
P21513	33	Ribonuclease E	rne	1	33	47.1	1061	232.05	391530000	49	940	208
P21599	25	Pyruvate kinase II	pykA	1	25	70.2	480	149.17	828010000	58	941	490
P21645	3	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD	1	3	10.9	341	11.053	18280000	5	942	15307
P21829	1	Pyridoxal phosphate phosphatase YbhA	ybhA	1	1	5.1	272	4.8394	1285500	1	943	20472
P21888	15	Cysteine--tRNA ligase	cysS	1	15	43.4	461	44.444	67314000	17	944	495
P21889	30	Aspartate--tRNA ligase	aspS	1	30	58.3	590	122.84	268820000	50	945	215
P22106	17	Asparagine synthetase B [glutamine-hydrolyzing]	asnB	1	17	41.7	554	77.709	61129000	19	946	232
P22188	8	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	murE	1	8	31.1	495	10.107	22270000	8	947	1137
P22255	9	3(2),5-bisphosphate nucleotidase CysQ	cysQ	1	9	59.8	246	48.173	61975000	10	948	421
P22256	13	4-aminobutyrate aminotransferase GabT	gabT	1	13	38.5	426	26.047	47696000	14	949	1665
P22259	27	Phosphoenolpyruvate carboxykinase [ATP]	pckA	1	27	66.1	540	153.18	846910000	59	950	2865
P22333	8	Adenosine deaminase	add	1	8	37.5	333	21.054	32385000	10	951	2104
P22523	16	Chromosome partition protein MukB	mukB	1	16	12.7	1486	63.154	36224000	16	952	1206
P22525	1	Probable L,D-transpeptidase YcbB	ycbB	1	1	1.8	615	1.3457	1389300	0	953	18445
P22564	1	Non-specific ribonucleoside hydrolase RihC	rihC	1	1	3.9	304	1.623	1075200	1	954	11050
P22634	3	Glutamate racemase	murI	1	3	14.0	285	4.4741	3346900	3	955	4847
P23003	2	tRNA/tmRNA (uracil-C(5))-methyltransferase	trmA	1	2	4.9	366	3.2954	4235800	2	956	1984
P23173	1	Low affinity tryptophan permease	tnaB	1	1	3.4	415	3.9078	16682000	1	957	1149
P23256	2	Protein MalY;Cystathionine beta-lyase MalY;Maltose regulon modulator	malY	1	2	5.4	390	3.0979	2045800	2	958	6978
P23325	1	Ankyrin repeat protein A	arpA	1	1	1.1	728	1.3573	8743500	1	959	4917
P23331	3	Thymidine kinase	tdk	1	3	22.0	205	19.258	6827800	3	960	11660
P23367	5	DNA mismatch repair protein MutL	mutL	1	5	12.0	615	8.8877	8329800	5	961	3199
P23522	3	5-keto-4-deoxy-D-glucarate aldolase	garL	1	3	9.4	256	2.5918	4399200	2	962	15683
P23721	13	Phosphoserine aminotransferase	serC	1	13	45.0	362	54.4	181870000	21	963	561
P23827	6	Ecotin	eco	1	6	40.7	162	30.737	54121000	5	964	6607
P23830	15	CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA	1	15	48.8	451	100.61	115640000	21	965	2782
P23836	10	Transcriptional regulatory protein PhoP	phoP	1	10	62.8	223	36.688	56862000	11	966	3861
P23839	9	UPF0701 protein YicC	yicC	1	9	35.9	287	35.334	58052000	10	967	7123
P23843	24	Periplasmic oligopeptide-binding protein	oppA	1	24	69.1	543	107.53	172050000	31	968	591
P23847	22	Periplasmic dipeptide transport protein	dppA	1	22	59.4	535	106.75	344040000	39	969	631
P23862	1	Primosomal replication protein N	priC	1	1	6.9	175	1.1232	1563300	0	970	21470
P23865	14	Tail-specific protease	prc	1	14	28.0	682	29.23	38943000	14	971	427
P23869	7	Peptidyl-prolyl cis-trans isomerase B	ppiB	1	7	45.1	164	28.263	274200000	17	972	4338
P23871	9	Ferrochelatase	hemH	1	9	34.4	320	36.288	18024000	8	973	4907
P23882	9	Methionyl-tRNA formyltransferase	fmt	1	9	47.9	315	73.261	59160000	10	974	1749
P23886	7	ATP-binding/permease protein CydC	cydC	1	7	17.3	573	17.675	12853000	7	975	1500
P23893	11	Glutamate-1-semialdehyde 2,1-aminomutase	hemL	1	11	39.0	426	85.685	111940000	16	976	362
P23894	2	Protease HtpX	htpX	1	2	12.3	293	10.445	28072000	2	977	15746
P23909	9	DNA mismatch repair protein MutS	mutS	1	9	14.3	853	19.325	12053000	8	978	1134
P23917	7	Fructokinase	mak	1	7	31.5	302	18.187	24434000	6	979	6664
P23930	6	Apolipoprotein N-acyltransferase	lnt	1	6	14.6	512	11.904	10279000	5	980	624
P24171	20	Peptidyl-dipeptidase dcp	dcp	1	20	40.7	681	71.331	139680000	24	981	1636
P24173	1	Lipopolysaccharide heptosyltransferase 1	rfaC	1	1	3.8	319	3.7364	1381700	1	982	4975
P24182	15	Biotin carboxylase	accC	1	15	39.9	449	61.716	184810000	23	983	973
P24183	2	Formate dehydrogenase, nitrate-inducible, major subunit	fdnG	1	2	4.5	1015	1.4244	1416100	2	984	7371
P24186	5	Bifunctional protein FolD;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase	folD	1	5	24.0	288	12.557	33210000	7	985	1870
P24205	4	Lipid A biosynthesis myristoyltransferase	lpxM	1	4	13.3	323	7.839	10675000	4	986	1433
P24207	2	Phenylalanine-specific permease	pheP	1	2	5.9	458	7.5128	3810300	2	987	2101
P24224	1	Holo-[acyl-carrier-protein] synthase	acpS	1	1	11.1	126	4.2906	970310	1	988	1162
P24228	2	D-alanyl-D-alanine carboxypeptidase DacB	dacB	1	2	6.9	477	4.9381	2441700	1	989	8029
P24230	3	ATP-dependent DNA helicase RecG	recG	1	3	4.2	693	5.2547	44363000	3	990	12024
P24251	7	Sigma factor-binding protein Crl	crl	1	7	43.6	133	17.569	57177000	9	991	5043
P24252	5	Uncharacterized protein YbgA	ybgA	1	5	36.1	169	7.5887	11352000	5	992	9355
P24255	10	RNA polymerase sigma-54 factor	rpoN	1	10	27.7	477	54.13	32831000	14	993	2953
P24554	9	DNA repair protein RadA	radA	1	9	23.0	460	18.145	17641000	8	994	1233
P24555	3	Protease 2	ptrB	1	3	6.0	686	2.175	4410100	2	995	3235
P25397	7	Tellurite methyltransferase	tehB	1	7	36.5	197	14.367	23173000	8	996	3055
P25437	9	S-(hydroxymethyl)glutathione dehydrogenase	frmA	1	9	34.4	369	27.94	73513000	9	997	273
P25516	35	Aconitate hydratase A	acnA	1	35	54.2	891	228.0	1278700000	85	998	366
P25519	11	GTPase HflX	hflX	1	11	33.6	426	31.494	34443000	12	999	445
P25522	7	tRNA modification GTPase MnmE	mnmE	1	7	22.5	454	40.961	21694000	7	1000	655
P25526	23	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	gabD	1	23	68.9	482	102.85	409620000	41	1001	914
P25534	3	2-octaprenyl-6-methoxyphenol hydroxylase	ubiH	1	3	18.4	392	4.4249	4916500	3	1002	4255
P25535	7	2-octaprenylphenol hydroxylase	ubiI	1	7	24.2	400	11.84	9412500	8	1003	1029
P25539	8	Riboflavin biosynthesis protein RibD;Diaminohydroxyphosphoribosylaminopyrimidine deaminase;5-amino-6-(5-phosphoribosylamino)uracil reductase	ribD	1	8	25.1	367	19.961	14856000	8	1004	3153
P25552	7	Guanosine-5-triphosphate,3-diphosphate pyrophosphatase	gppA	1	7	16.8	494	15.942	9074200	7	1005	5520
P25553	23	Lactaldehyde dehydrogenase	aldA	1	23	59.9	479	150.94	1030300000	52	1006	1855
P25665	6	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	metE	1	6	10.5	753	18.501	8580200	5	1007	2869
P25666	2	Protein HtrL	htrL	1	2	7.7	285	4.1741	4012900	2	1008	10553
P25714	12	Membrane protein insertase YidC	yidC	1	12	37.2	548	98.96	150210000	23	1009	2947
P25738	2	Acidic protein MsyB	msyB	1	2	18.5	124	1.5644	4263600	2	1010	2
P25742	2	Lipopolysaccharide core heptosyltransferase RfaQ	rfaQ	1	2	7.8	344	2.9022	3276400	1	1011	3311
P25745	4	tRNA-specific 2-thiouridylase MnmA	mnmA	1	4	19.6	368	11.224	14293000	5	1012	4599
P25746	6	High frequency lysogenization protein HflD	hflD	1	6	33.3	213	22.295	11746000	7	1013	307
P25748	3	HTH-type transcriptional regulator GalS	galS	1	3	11.0	346	12.096	10767000	3	1014	11487
P25889	5	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	preA	1	5	17.8	411	17.518	20064000	6	1015	2609
P25894	6	Metalloprotease LoiP	loiP	1	6	38.5	252	19.975	18842000	6	1016	2198
P25906	4	Putative oxidoreductase YdbC	ydbC	1	4	25.9	286	18.083	9820300	4	1017	4185
P26365	2	N-acetylmuramoyl-L-alanine amidase AmiB	amiB	1	2	7.9	445	2.1365	1936200	1	1018	16406
P26459	2	Cytochrome bd-II ubiquinol oxidase subunit 1	appC	1	2	6.8	514	5.4085	6775300	3	1019	6720
P26612	3	Cytoplasmic alpha-amylase	amyA	1	3	6.1	495	4.329	4237900	3	1020	1971
P26616	18	NAD-dependent malic enzyme	maeA	1	18	44.1	565	61.714	99287000	25	1021	1062
P26646	11	Probable acrylyl-CoA reductase AcuI	acuI	1	11	50.9	324	54.979	118500000	16	1022	3042
P26647	3	1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC	1	3	18.0	245	3.3975	5521000	3	1023	9016
P27126	2	Lipopolysaccharide core biosynthesis protein RfaS	rfaS	1	2	5.5	311	1.103	2080400	2	1024	11595
P27128	1	Lipopolysaccharide 1,3-galactosyltransferase	rfaI	1	1	4.1	339	1.2766	1568200	1	1025	15379
