Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P0AEW9	15	1-phosphofructokinase	fruK	1	15	54.2	312	215.55	571990000	38	782	293
P0AEX3	2	Alpha-ketoglutarate permease	kgtP	1	2	4.4	432	3.3095	1706500	2	783	766
P0AEX5	3	Probable phosphoribulokinase	prkB	1	3	17.3	289	9.4303	4368600	3	784	9962
P0AEX9	13	Maltose-binding periplasmic protein	malE	1	13	47.7	396	58.543	54897000	16	785	1189
P0AEY5	5	Modulator of drug activity B	mdaB	1	5	45.6	193	22.883	10187000	7	786	2364
P0AEZ3	12	Septum site-determining protein MinD	minD	1	12	48.1	270	72.217	107940000	20	787	739
P0AEZ9	9	Molybdenum cofactor biosynthesis protein B	moaB	1	9	55.3	170	45.203	49484000	18	788	7351
P0AF03	4	Molybdopterin adenylyltransferase	mog	1	4	24.6	195	11.012	3010300	5	789	5298
P0AF08	7	Protein mrp	mrp	1	7	35.0	369	58.93	43948000	11	790	2261
P0AF12	6	5-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN	1	6	52.2	232	65.758	45104000	9	791	1607
P0AF18	13	N-acetylglucosamine-6-phosphate deacetylase	nagA	1	13	55.2	382	69.708	69257000	27	792	7004
P0AF20	17	N-acetylglucosamine repressor	nagC	1	17	56.2	406	47.501	24112000	17	793	267
P0AF24	7	Ribonucleotide monophosphatase NagD	nagD	1	7	47.6	250	62.318	35706000	9	794	1058
P0AF28	9	Nitrate/nitrite response regulator protein NarL	narL	1	9	50.9	216	49.313	55336000	12	795	1852
P0AF43	4	Uncharacterized protein YjbB	yjbB	1	4	9.0	543	9.2464	1855100	4	796	11580
P0AF48	4	UPF0047 protein YjbQ	yjbQ	1	4	50.7	138	5.5208	4539400	4	797	9567
P0AF50	2	Uncharacterized protein YjbR	yjbR	1	2	17.8	118	1.6489	1677400	2	798	7352
P0AF52	1	Guanine/hypoxanthine permease GhxP	ghxP	1	1	4.5	449	2.9712	673840	1	799	3118
P0AF63	4	HTH-type transcriptional repressor NsrR	nsrR	1	4	32.6	141	6.1357	2719000	4	800	1869
P0AF67	2	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	tsaE	1	2	17.6	153	4.1267	849360	2	801	9580
P0AF70	2	Uncharacterized protein YjeI	yjeI	1	2	48.7	117	25.025	10710000	3	802	14019
P0AF90	2	Regulator of ribonuclease activity B	rraB	1	2	34.1	138	4.7744	4741700	2	803	2352
P0AF93	3	2-iminobutanoate/2-iminopropanoate deaminase	ridA	1	3	54.7	128	32.044	7419900	2	804	1630
P0AF96	1	Toxin-antitoxin biofilm protein TabA	tabA	1	1	12.0	150	3.488	1115600	1	805	19048
P0AF98	5	Lipopolysaccharide export system permease protein LptF	lptF	1	5	16.1	366	9.7586	8479400	5	806	4242
P0AFA5	2	Bacteriophage N4 adsorption protein B	nfrB	1	2	3.0	745	2.7708	700550	2	807	23101
P0AFA7	3	Na(+)/H(+) antiporter NhaB	nhaB	1	3	7.8	513	6.5034	3068300	3	808	164
P0AFB5	2	Nitrogen regulation protein NR(II)	glnL	1	2	10.0	349	10.537	995600	2	809	5379
P0AFB8	5	Nitrogen regulation protein NR(I)	glnG	1	5	14.9	469	14.4	3869700	6	810	1707
P0AFC3	2	NADH-quinone oxidoreductase subunit A	nuoA	1	2	17.7	147	7.1231	12609000	5	811	19343
P0AFC7	9	NADH-quinone oxidoreductase subunit B	nuoB	1	9	42.3	220	19.329	44501000	12	812	7931
P0AFD4	3	NADH-quinone oxidoreductase subunit H	nuoH	1	3	10.2	325	8.877	10596000	3	813	16885
P0AFD6	9	NADH-quinone oxidoreductase subunit I	nuoI	1	9	60.0	180	60.366	38524000	15	814	3569
P0AFE4	1	NADH-quinone oxidoreductase subunit K	nuoK	1	1	13.0	100	1.9462	770070	1	815	22018
P0AFF0	2	NADH-quinone oxidoreductase subunit N	nuoN	1	2	5.4	485	5.6779	3492200	2	816	10518
P0AFF2	4	Nucleoside permease NupC	nupC	1	4	10.2	400	9.2294	5699900	4	817	1502
P0AFF6	22	Transcription termination/antitermination protein NusA	nusA	1	22	60.2	495	281.25	255770000	41	818	952
P0AFG0	8	Transcription termination/antitermination protein NusG	nusG	1	8	54.7	181	53.208	142480000	23	819	2958
P0AFG3	39	2-oxoglutarate dehydrogenase E1 component	sucA	1	39	61.8	933	229.09	354470000	85	820	2246
P0AFG6	19	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	sucB	1	19	62.2	405	141.21	626180000	59	821	2407
P0AFG8	53	Pyruvate dehydrogenase E1 component	aceE	1	53	67.9	887	323.31	1688200000	177	822	1980
P0AFH8	8	Osmotically-inducible protein Y	osmY	1	8	51.7	201	62.359	117280000	27	823	236
P0AFI2	15	DNA topoisomerase 4 subunit A	parC	1	15	32.8	752	45.12	25705000	17	824	1867
P0AFI7	3	Pyridoxine/pyridoxamine 5-phosphate oxidase	pdxH	1	3	17.0	218	9.2318	12458000	5	825	4697
P0AFJ1	2	Protein PhnA	phnA	1	2	25.2	111	8.6755	4303700	2	826	3853
P0AFJ5	3	Phosphate regulon transcriptional regulatory protein PhoB	phoB	1	3	22.3	229	5.3372	5078300	3	827	10145
P0AFJ7	3	Low-affinity inorganic phosphate transporter 1	pitA	1	3	11.4	499	10.913	15134000	4	828	10358
P0AFK0	25	Metalloprotease PmbA	pmbA	1	25	73.8	450	192.17	117450000	31	829	2252
P0AFK6	1	Spermidine/putrescine transport system permease protein PotC	potC	1	1	4.2	264	2.3683	953160	1	830	4618
P0AFK9	2	Spermidine/putrescine-binding periplasmic protein	potD	1	2	6.3	348	5.362	1342800	2	831	16583
P0AFL3	5	Peptidyl-prolyl cis-trans isomerase A	ppiA	1	5	52.6	190	19.57	14906000	5	832	2485
P0AFL6	13	Exopolyphosphatase	ppx	1	13	34.5	513	32.275	20957000	17	833	4202
P0AFM4	3	Phosphate starvation-inducible protein PsiF	psiF	1	3	27.4	106	13.356	12279000	8	834	8336
P0AFM6	8	Phage shock protein A	pspA	1	8	40.1	222	77.556	57139000	14	835	458
P0AFM9	1	Phage shock protein B	pspB	1	1	21.6	74	2.552	703200	1	836	13640
P0AFP4	4	Uncharacterized oxidoreductase YbbO	ybbO	1	4	20.1	269	13.805	5870100	4	837	8631
P0AFP6	7	Putative GTP cyclohydrolase 1 type 2	ybgI	1	7	48.2	247	35.901	21620000	12	838	7080
P0AFQ7	4	Uncharacterized deoxyribonuclease YcfH	ycfH	1	4	23.0	265	15.212	5810100	4	839	581
P0AFR2	1	C4-dicarboxylic acid transporter DauA	dauA	1	1	1.6	559	1.6236	295060	1	840	1143
P0AFR4	9	Uncharacterized protein YciO	yciO	1	9	55.3	206	51.027	58442000	13	841	4720
P0AFS3	4	Dihydrofolate reductase FolM	folM	1	4	25.0	240	5.6704	4912000	4	842	9805
P0AFS7	2	UPF0118 inner membrane protein YdiK	ydiK	1	2	10.0	370	10.349	1975900	3	843	1612
P0AFT2	3	Inner membrane amino-acid ABC transporter permease protein YecS	yecS	1	3	17.1	222	46.322	7287300	3	844	1547
P0AFT5	3	Transcriptional regulatory protein YehT	yehT	1	3	17.2	239	4.5863	1606400	3	845	839
P0AFU8	6	Riboflavin synthase	ribC	1	6	43.7	213	20.375	32488000	10	846	7734
P0AFV2	1	Putative magnesium transporter YhiD	yhiD	1	1	8.4	215	4.7499	1303400	1	847	30075
P0AFW0	2	Transcription antitermination protein RfaH	rfaH	1	2	21.6	162	3.7257	2190900	1	848	4507
P0AFW2	4	Ribosome modulation factor	rmf	1	4	54.5	55	12.769	82284000	19	849	6782
P0AFX0	5	Ribosome hibernation promoting factor	hpf	1	5	77.9	95	15.246	35849000	10	850	13550
P0AFX9	9	Sigma-E factor regulatory protein RseB	rseB	1	9	39.0	318	43.23	34379000	14	851	2340
P0AFY2	2	Protein SanA	sanA	1	2	13.4	239	8.2567	844580	2	852	4655
P0AFY8	10	Negative modulator of initiation of replication	seqA	1	10	64.1	181	35.861	40928000	16	853	3620
P0AG00	4	Lipopolysaccharide biosynthesis protein WzzE	wzzE	1	4	18.4	348	18.433	7075600	5	854	445
P0AG03	2	3-octaprenyl-4-hydroxybenzoate carboxy-lyase partner protein	ubiX	1	2	15.3	189	2.5885	1030400	1	855	7432
P0AG14	10	Probable protease SohB	sohB	1	10	44.7	349	41.367	22124000	15	856	5780
P0AG16	7	Amidophosphoribosyltransferase	purF	1	7	24.6	505	21.357	8786400	7	857	4547
P0AG18	2	N5-carboxyaminoimidazole ribonucleotide mutase	purE	1	2	28.4	169	3.5562	1126900	3	858	945
P0AG24	11	Bifunctional (p)ppGpp synthase/hydrolase SpoT;GTP pyrophosphokinase;Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase	spoT	1	11	20.9	702	41.736	13475000	12	859	7295
P0AG27	7	Uncharacterized protein YibN	yibN	1	7	53.8	143	18.599	68326000	12	860	1051
P0AG30	24	Transcription termination factor Rho	rho	1	24	53.7	419	98.957	214300000	46	861	3466
P0AG40	6	Riboflavin biosynthesis protein RibF;Riboflavin kinase;FMN adenylyltransferase	ribF	1	6	33.2	313	41.258	13225000	11	862	1931
P0AG44	5	50S ribosomal protein L17	rplQ	1	5	33.1	127	18.532	266880000	38	863	983
P0AG48	6	50S ribosomal protein L21	rplU	1	6	59.2	103	26.01	152930000	21	864	12837
P0AG51	4	50S ribosomal protein L30	rpmD	1	4	59.3	59	13.111	136070000	13	865	2936
P0AG55	13	50S ribosomal protein L6	rplF	1	13	76.3	177	132.95	824600000	51	866	406
P0AG59	3	30S ribosomal protein S14	rpsN	1	3	28.7	101	19.155	176860000	14	867	1519
P0AG63	2	30S ribosomal protein S17	rpsQ	1	2	32.1	84	22.085	192850000	16	868	16391
P0AG67	44	30S ribosomal protein S1	rpsA	1	44	65.4	557	323.31	1431900000	162	869	872
P0AG71	1	DNA recombination protein RmuC	rmuC	1	1	2.3	475	3.3214	448890	1	870	17809
P0AG80	17	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	ugpB	1	17	50.5	438	66.682	56884000	23	871	1534
P0AG82	8	Phosphate-binding protein PstS	pstS	1	8	31.2	346	35.007	19812000	10	872	7877
P0AG84	17	Uncharacterized oxidoreductase YghA	yghA	1	17	71.4	294	137.54	363370000	35	873	189
P0AG86	7	Protein-export protein SecB	secB	1	7	67.1	155	16.462	64220000	11	874	4474
P0AG90	21	Protein translocase subunit SecD	secD	1	21	43.6	615	90.153	79119000	29	875	951
P0AG93	6	Protein translocase subunit SecF	secF	1	6	37.2	323	24.666	11488000	7	876	1054
P0AG99	2	Protein-export membrane protein SecG	secG	1	2	27.3	110	2.9625	9697400	2	877	10695
P0AGA2	7	Protein translocase subunit SecY	secY	1	7	14.2	443	19.108	31575000	11	878	12793
P0AGB0	6	Phosphoserine phosphatase	serB	1	6	22.0	322	11.737	5270700	8	879	140
P0AGB6	2	ECF RNA polymerase sigma-E factor	rpoE	1	2	11.5	191	5.7461	1187400	2	880	23374
P0AGC3	11	Soluble lytic murein transglycosylase	slt	1	11	22.6	645	21.116	12221000	11	881	6306
P0AGC7	1	Protein Smp	smp	1	1	7.5	214	3.7238	686910	1	882	1099
P0AGD3	8	Superoxide dismutase [Fe]	sodB	1	8	62.2	193	58.07	121860000	17	883	2523
P0AGD7	17	Signal recognition particle protein	ffh	1	17	57.2	453	140.32	77293000	26	884	882
P0AGE0	7	Single-stranded DNA-binding protein	ssb	1	7	66.3	178	31.622	56708000	13	885	10735
P0AGE6	5	Chromate reductase	chrR	1	5	50.5	188	52.038	18366000	7	886	17428
P0AGE9	16	Succinyl-CoA ligase [ADP-forming] subunit alpha	sucD	1	16	74.4	289	123.24	456210000	55	887	4916
P0AGG0	3	Thiamine-monophosphate kinase	thiL	1	3	18.8	325	7.921	2751900	3	888	12322
P0AGG2	6	Acyl-CoA thioesterase 2	tesB	1	6	33.2	286	16.088	26542000	9	889	8117
P0AGG8	17	Metalloprotease TldD	tldD	1	17	56.8	481	92.723	54022000	21	890	4254
P0AGI1	2	Ribose transport system permease protein RbsC	rbsC	1	2	13.7	321	10.432	20687000	3	891	17903
P0AGI8	7	Trk system potassium uptake protein TrkA	trkA	1	7	18.6	458	21.659	11706000	8	892	10409
P0AGJ2	3	tRNA (guanosine(18)-2-O)-methyltransferase	trmH	1	3	20.1	229	7.5599	3553000	4	893	6210
P0AGJ5	13	Uncharacterized tRNA/rRNA methyltransferase YfiF	yfiF	1	13	44.1	345	85.531	108140000	18	894	2728
P0AGJ7	1	tRNA (cytidine(34)-2-O)-methyltransferase	trmL	1	1	8.3	157	1.5882	738860	1	895	1162
P0AGJ9	23	Tyrosine--tRNA ligase	tyrS	1	23	69.8	424	124.32	162480000	39	896	2659
P0AGK4	3	RNA-binding protein YhbY	yhbY	1	3	55.7	97	21.974	10757000	5	897	10085
P0AGK8	3	HTH-type transcriptional regulator IscR	iscR	1	3	35.2	162	46.938	6978800	4	898	3889
P0AGL2	1	Putative reactive intermediate deaminase TdcF	tdcF	1	1	7.0	129	1.6203	1369600	1	899	15821
P0AGL7	6	Ribosomal RNA small subunit methyltransferase E	rsmE	1	6	36.6	243	15.295	9046200	7	900	2764
P0C018	3	50S ribosomal protein L18	rplR	1	3	43.6	117	18.656	59397000	9	901	1398
P0C066	2	Membrane-bound lytic murein transglycosylase C	mltC	1	2	9.7	359	2.9341	1512800	2	902	2762
P0C077	1	mRNA interferase RelE	relE	1	1	9.5	95	1.9662	442410	1	903	3439
P0C093	2	Nucleoid occlusion factor SlmA	slmA	1	2	14.6	198	14.713	1332800	2	904	5779
P0C0K3	4	Protein RdoA	rdoA	1	4	14.3	328	8.6429	1975400	6	905	2829
P0C0L2	7	Peroxiredoxin OsmC	osmC	1	7	49.7	143	30.184	63427000	11	906	700
P0C0L7	6	Proline/betaine transporter	proP	1	6	14.0	500	16.512	17266000	9	907	5294
P0C0R7	3	Ribosomal RNA large subunit methyltransferase E	rlmE	1	3	25.4	209	9.3817	8433900	3	908	5244
P0C0S1	8	Small-conductance mechanosensitive channel	mscS	1	8	35.0	286	71.839	130720000	17	909	5862
P0C0V0	25	Periplasmic serine endoprotease DegP	degP	1	25	70.7	474	262.12	692560000	85	910	1013
P0C8J6	9	D-tagatose-1,6-bisphosphate aldolase subunit GatY	gatY	1	9	41.2	284	70.592	208450000	26	911	5854
P0C960	1	Endo-type membrane-bound lytic murein transglycosylase A	emtA	1	1	7.4	203	4.4237	1585000	2	912	13483
P0CB39	3	Phosphoethanolamine transferase EptC	eptC	1	3	12.1	577	4.3368	4473100	3	913	7317
P0CE48	28;28	Elongation factor Tu 2;Elongation factor Tu 1	tufB;tufA	2	28	80.2	394;394	323.31	12347000000	390	914	835
P0CG19	5	Inactive ribonuclease PH	rph	1	5	35.1	228	44.718	18480000	9	915	1827
P0DMC5	5	Sensor histidine kinase RcsC	rcsC	1	5	6.2	949	9.3594	4852500	5	916	12596
P0DMC7	8	Transcriptional regulatory protein RcsB	rcsB	1	8	58.3	216	39.572	41656000	10	917	8699
P10100	8	Rare lipoprotein A	rlpA	1	8	45.3	362	90.659	57458000	12	918	2601
P10121	20	Signal recognition particle receptor FtsY	ftsY	1	20	60.0	497	148.19	89613000	25	919	12
P10346	4	Glutamine transport ATP-binding protein GlnQ	glnQ	1	4	21.2	240	12.852	10287000	7	920	1340
P10371	3	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	hisA	1	3	26.9	245	15.949	4244100	3	921	17600
P10378	5	Enterobactin synthase component E	entE	1	5	12.3	536	8.4187	2466300	5	922	6669
P10384	7	Long-chain fatty acid transport protein	fadL	1	7	26.2	446	25.899	16177000	7	923	2971
P10408	37	Protein translocase subunit SecA	secA	1	37	58.6	901	218.76	153060000	62	924	2876
P10441	9	Lipid-A-disaccharide synthase	lpxB	1	9	40.6	382	48.65	13597000	10	925	785
P10443	5	DNA polymerase III subunit alpha	dnaE	1	5	5.9	1160	8.3796	2006800	5	926	7297
P10902	1	L-aspartate oxidase	nadB	1	1	2.8	540	2.0687	20507000	1	927	28038
P37758	1;1	Nitrate/nitrite transporter NarU;Nitrate/nitrite transporter NarK	narU;narK	2	1	2.8	462;463	3.4309	888190	1	928	28729
P10907	2	sn-glycerol-3-phosphate import ATP-binding protein UgpC	ugpC	1	2	5.9	356	4.8001	901690	2	929	13202
P10908	6	Glycerophosphoryl diester phosphodiesterase	ugpQ	1	6	27.5	247	13.638	7372400	5	930	4165
P11071	9	Isocitrate dehydrogenase kinase/phosphatase	aceK	1	9	19.0	578	17.047	9233400	9	931	4443
P11291	1	Putative uncharacterized protein b3808		1	1	4.3	161	4.0127	1166400	0	932	8824
P11349	25	Respiratory nitrate reductase 1 beta chain	narH	1	25	51.8	512	124.46	148690000	31	933	331
P11350	2;1	Respiratory nitrate reductase 1 gamma chain;Respiratory nitrate reductase 2 gamma chain	narI;narV	2	2	10.2	225;226	6.2744	2926200	2	934	16532
P11447	7	Argininosuccinate lyase	argH	1	7	22.5	457	14.451	6304400	7	935	5155
P11454	2	Enterobactin synthase component F	entF	1	2	1.5	1293	3.2887	683640	2	936	2914
P11557	11	Cell division protein DamX	damX	1	11	41.4	428	75.304	41447000	14	937	3321
P11875	25	Arginine--tRNA ligase	argS	1	25	50.6	577	79.47	62585000	34	938	692
P11880	8	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	murF	1	8	22.3	452	26.515	13445000	8	939	1059
P12008	11	Chorismate synthase	aroC	1	11	55.1	361	59.45	47417000	16	940	1216
P12281	11	Molybdopterin molybdenumtransferase	moeA	1	11	37.5	411	84.721	61739000	18	941	9331
P12282	3	Molybdopterin-synthase adenylyltransferase	moeB	1	3	13.7	249	2.7566	1564900	3	942	9507
P12295	5	Uracil-DNA glycosylase	ung	1	5	30.6	229	16.789	6833500	6	943	5213
P12758	11	Uridine phosphorylase	udp	1	11	69.2	253	176.72	403530000	66	944	718
P12994	5	UPF0098 protein YbhB	ybhB	1	5	51.9	158	19.234	32603000	10	945	11920
P13001	4	Pimeloyl-[acyl-carrier protein] methyl ester esterase	bioH	1	4	27.0	256	13.757	3515800	5	946	169
P13009	24	Methionine synthase	metH	1	24	24.1	1227	47.626	20920000	23	947	422
P13024	7	Protein FdhE	fdhE	1	7	32.0	309	19.36	12952000	11	948	756
P13029	38	Catalase-peroxidase	katG	1	38	67.5	726	275.02	1508200000	118	949	321
P13033	4	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	glpB	1	4	16.9	419	24.18	4518600	4	950	10630
P13035	15	Aerobic glycerol-3-phosphate dehydrogenase	glpD	1	15	42.9	501	82.863	23908000	14	951	2436
P13445	5	RNA polymerase sigma factor RpoS	rpoS	1	5	22.1	330	25.175	8641000	5	952	2124
P13458	2	Nuclease SbcCD subunit C	sbcC	1	2	3.8	1048	4.6983	1619400	2	953	16088
P13482	19	Periplasmic trehalase	treA	1	19	55.8	565	93.153	55187000	26	954	133
P13857	2	Ribosomal-protein-serine acetyltransferase	rimL	1	2	16.2	179	7.0542	1865200	2	955	21353
P14081	19	Selenocysteine-specific elongation factor	selB	1	19	40.4	614	56.158	24474000	21	956	743
P14407	7	Fumarate hydratase class I, anaerobic	fumB	1	7	21.5	548	25.949	10191000	8	957	4340
P14900	6	UDP-N-acetylmuramoylalanine--D-glutamate ligase	murD	1	6	19.2	438	12.459	9367000	8	958	2110
P15034	14	Xaa-Pro aminopeptidase	pepP	1	14	48.3	441	80.84	47544000	20	959	1027
P15038	12	Helicase IV	helD	1	12	21.5	684	42.11	35741000	15	960	221
P15042	18	DNA ligase	ligA	1	18	44.0	671	78.155	40844000	20	961	1012
P15047	1	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	entA	1	1	4.8	248	3.2289	285140	1	962	15532
P15067	6	Glycogen debranching enzyme	glgX	1	6	11.7	657	19.37	5258000	7	963	7581
P15078	5	Carbon starvation protein A	cstA	1	5	8.3	701	12.073	14942000	7	964	5410
P15082	2	Glucitol operon repressor	srlR	1	2	8.6	257	2.5951	1806200	2	965	16662
P15254	17	Phosphoribosylformylglycinamidine synthase	purL	1	17	22.4	1295	55.874	16832000	17	966	1053
P15288	19	Cytosol non-specific dipeptidase	pepD	1	19	48.5	485	86.987	121550000	33	967	4904
P15639	9	Bifunctional purine biosynthesis protein PurH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase	purH	1	9	18.3	529	17.729	6668800	9	968	1145
P15640	3	Phosphoribosylamine--glycine ligase	purD	1	3	10.3	429	5.7931	1930200	3	969	12329
P15723	7	Deoxyguanosinetriphosphate triphosphohydrolase	dgt	1	7	17.6	505	16.949	5600900	8	970	6667
P15877	14	Quinoprotein glucose dehydrogenase	gcd	1	14	24.7	796	34.109	15276000	15	971	767
P15977	12	4-alpha-glucanotransferase	malQ	1	12	30.1	694	26.327	12318000	11	972	902
P16095	15	L-serine dehydratase 1	sdaA	1	15	49.3	454	93.291	59057000	27	973	6208
P16384	9	tRNA dimethylallyltransferase	miaA	1	9	36.1	316	16.368	7418700	9	974	3767
P16456	8	Selenide, water dikinase	selD	1	8	43.8	347	61.161	30818000	13	975	2255
P16525	4	DNA replication terminus site-binding protein	tus	1	4	19.1	309	3.6815	4072700	4	976	4835
P16659	30	Proline--tRNA ligase	proS	1	30	68.4	572	207.32	243990000	54	978	10
P16700	15	Thiosulfate-binding protein	cysP	1	15	49.4	338	60.73	37435000	20	979	593
P16918	2;1;1	Protein RhsC;Protein RhsA;Protein RhsB	rhsC;rhsA;rhsB	3	2	2.4	1397;1377;1411	1.6042	2052100	2	980	28292
P16926	7	Cell shape-determining protein MreC	mreC	1	7	32.7	367	12.524	4828000	7	981	2953
P17109	3	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	menD	1	3	7.2	556	4.163	2668100	3	982	3711
P17115	8	Arabinose 5-phosphate isomerase GutQ	gutQ	1	8	25.5	321	15.464	7391700	8	983	6512
P17117	9	Oxygen-insensitive NADPH nitroreductase	nfsA	1	9	51.7	240	49.118	33383000	13	984	2038
P17169	29	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	glmS	1	29	64.2	609	196.11	211060000	48	985	3555
P17443	6	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	murG	1	6	23.7	355	22.268	8619600	7	986	326
P17444	5	Oxygen-dependent choline dehydrogenase	betA	1	5	16.4	556	21.62	2201600	5	987	3217
P17445	13	NAD/NADP-dependent betaine aldehyde dehydrogenase	betB	1	13	46.3	490	67.165	51026000	17	988	1011
P17846	16	Sulfite reductase [NADPH] hemoprotein beta-component	cysI	1	16	35.6	570	71.776	20642000	17	989	1138
P17854	5	Phosphoadenosine phosphosulfate reductase	cysH	1	5	25.8	244	8.3113	2518000	5	990	2341
P17888	4	Primosomal protein N	priA	1	4	7.5	732	5.1878	2107500	5	991	8352
P17952	8	UDP-N-acetylmuramate--L-alanine ligase	murC	1	8	25.1	491	29.921	13330000	7	992	1801
P17993	4	Ubiquinone biosynthesis O-methyltransferase	ubiG	1	4	29.6	240	16.948	7518200	6	993	8152
P18196	4	Septum site-determining protein MinC	minC	1	4	20.3	231	9.2818	5200500	5	994	12185
P18335	7	Acetylornithine/succinyldiaminopimelate aminotransferase	argD	1	7	28.3	406	19.022	7253600	8	995	1482
P18392	1	Sensor protein RstB	rstB	1	1	3.9	433	4.3572	911360	1	996	2927
P18775	21	Dimethyl sulfoxide reductase DmsA	dmsA	1	21	28.1	814	66.055	43585000	25	997	913
P18776	2	Anaerobic dimethyl sulfoxide reductase chain B	dmsB	1	2	11.7	205	4.6233	507560	2	998	1329
P18843	20	NH(3)-dependent NAD(+) synthetase	nadE	1	20	86.5	275	206.2	330850000	42	999	1816
P19318	2	Respiratory nitrate reductase 2 beta chain	narY	1	2	5.6	514	1.9079	745160	2	1000	3570
P19319	4	Respiratory nitrate reductase 2 alpha chain	narZ	1	4	4.0	1246	3.8671	6559500	4	1001	1970
P19624	8	4-hydroxythreonine-4-phosphate dehydrogenase	pdxA	1	8	41.6	329	35.641	10260000	9	1002	428
P19636	5	Ethanolamine ammonia-lyase light chain	eutC	1	5	20.7	295	5.7078	3219200	5	1003	2532
P19926	19	Glucose-1-phosphatase	agp	1	19	70.7	413	190.32	274930000	42	1004	2429
P19930	1	Hydrogenase 1 maturation protease	hyaD	1	1	14.4	195	3.1206	589770	1	1005	7120
P19934	2	Protein TolA	tolA	1	2	5.7	421	1.7816	1950900	1	1006	8866
P20083	11	DNA topoisomerase 4 subunit B	parE	1	11	24.6	630	39.094	9134000	10	1007	3244
P20605	7	Probable adenosine monophosphate-protein transferase fic	fic	1	7	56.0	200	46.223	18370000	8	1008	348
P20966	18	PTS system fructose-specific EIIBC component;Fructose-specific phosphotransferase enzyme IIB component;Fructose permease IIC component	fruA	1	18	35.5	563	260.76	1701100000	93	1009	1668
P21151	8	3-ketoacyl-CoA thiolase	fadA	1	8	33.9	387	11.711	11613000	7	1010	150
P21165	16	Xaa-Pro dipeptidase	pepQ	1	16	51.0	443	88.478	123760000	29	1011	483
P21169	3;1	Ornithine decarboxylase, constitutive	speC	2	3	7.0	711;732	9.5807	16656000	3	1012	18532
P21170	19	Biosynthetic arginine decarboxylase	speA	1	19	38.1	658	68.062	69405000	20	1013	723
P21177	16	Fatty acid oxidation complex subunit alpha;Enoyl-CoA hydratase/Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase;3-hydroxyacyl-CoA dehydrogenase	fadB	1	16	28.0	729	55.586	23179000	21	1014	2125
P21179	18	Catalase HPII	katE	1	18	38.1	753	58.666	30435000	19	1015	4919
P21338	11	Ribonuclease I	rna	1	11	51.9	268	27.815	33927000	17	1016	449
P21362	9	Protein YciF	yciF	1	9	73.5	166	62.252	65622000	16	1017	3633
P21363	1	Protein YciE	yciE	1	1	7.1	168	2.9684	464410	1	1018	20763
P21365	1	UPF0259 membrane protein YciC	yciC	1	1	3.6	247	1.688	1220200	1	1019	23757
P21367	10	Uncharacterized protein YcaC	ycaC	1	10	67.3	208	62.17	73320000	13	1020	2521
P21499	36	Ribonuclease R	rnr	1	36	53.5	813	147.94	141240000	55	1021	3514
P21507	18	ATP-dependent RNA helicase SrmB	srmB	1	18	51.6	444	72.519	81816000	32	1022	3198
P21513	39	Ribonuclease E	rne	1	39	51.7	1061	272.54	282480000	73	1023	92
P21599	29	Pyruvate kinase II	pykA	1	29	77.7	480	284.96	687140000	88	1024	635
P21645	5	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD	1	5	23.2	341	31.074	19025000	9	1025	6154
P21693	2	ATP-dependent RNA helicase DbpA	dbpA	1	2	6.6	457	2.0841	2497500	3	1026	5080
P21829	3	Pyridoxal phosphate phosphatase YbhA	ybhA	1	3	15.4	272	5.3786	2358000	3	1027	7657
P21865	3	Sensor protein KdpD	kdpD	1	3	4.7	894	2.7867	2631500	2	1028	16863
P21866	3	KDP operon transcriptional regulatory protein KdpE	kdpE	1	3	15.1	225	3.6604	1697100	3	1029	9336
P21888	20	Cysteine--tRNA ligase	cysS	1	20	56.2	461	56.234	54086000	28	1030	641
P21889	32	Aspartate--tRNA ligase	aspS	1	32	68.1	590	195.55	202610000	69	1031	280
P21893	1	Single-stranded-DNA-specific exonuclease RecJ	recJ	1	1	2.3	577	1.8699	394280	1	1032	27969
P22106	17	Asparagine synthetase B [glutamine-hydrolyzing]	asnB	1	17	44.8	554	68.501	45109000	20	1033	306
